cluster,comments,config_context,config_template,created,custom_fields,description,device,disk,display,display_url,id,interface_count,last_updated,local_context_data,memory,name,owner,platform,primary_ip,primary_ip4,primary_ip6,role,serial,site,start_on_boot,status,tags,tenant,url,vcpus,virtual_disk_count
"{""description"": """", ""display"": ""DO-SFO3"", ""id"": 7, ""name"": ""DO-SFO3"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/7/""}",,{},,2026-03-01T05:36:30.934339Z,{},,,,vm137,http://192.168.65.40:8000/virtualization/virtual-machines/137/,137,4,2026-03-01T05:36:30.934357Z,,,vm137,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/137/,,0
"{""description"": """", ""display"": ""DO-SFO3"", ""id"": 7, ""name"": ""DO-SFO3"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/7/""}",,{},,2026-03-01T05:36:31.025115Z,{},,,,vm138,http://192.168.65.40:8000/virtualization/virtual-machines/138/,138,4,2026-03-01T05:36:31.025133Z,,,vm138,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/138/,,0
"{""description"": """", ""display"": ""DO-SFO3"", ""id"": 7, ""name"": ""DO-SFO3"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/7/""}",,{},,2026-03-01T05:36:31.118059Z,{},,,,vm139,http://192.168.65.40:8000/virtualization/virtual-machines/139/,139,4,2026-03-01T05:36:31.118077Z,,,vm139,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/139/,,0
"{""description"": """", ""display"": ""DO-SFO3"", ""id"": 7, ""name"": ""DO-SFO3"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/7/""}",,{},,2026-03-01T05:36:31.224212Z,{},,,,vm140,http://192.168.65.40:8000/virtualization/virtual-machines/140/,140,4,2026-03-01T05:36:31.224231Z,,,vm140,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/140/,,0
"{""description"": """", ""display"": ""DO-SGP1"", ""id"": 8, ""name"": ""DO-SGP1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/8/""}",,{},,2026-03-01T05:36:31.311194Z,{},,,,vm141,http://192.168.65.40:8000/virtualization/virtual-machines/141/,141,4,2026-03-01T05:36:31.311211Z,,,vm141,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/141/,,0
"{""description"": """", ""display"": ""DO-SGP1"", ""id"": 8, ""name"": ""DO-SGP1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/8/""}",,{},,2026-03-01T05:36:31.396710Z,{},,,,vm142,http://192.168.65.40:8000/virtualization/virtual-machines/142/,142,4,2026-03-01T05:36:31.396727Z,,,vm142,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/142/,,0
"{""description"": """", ""display"": ""DO-SGP1"", ""id"": 8, ""name"": ""DO-SGP1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/8/""}",,{},,2026-03-01T05:36:31.482990Z,{},,,,vm143,http://192.168.65.40:8000/virtualization/virtual-machines/143/,143,4,2026-03-01T05:36:31.483007Z,,,vm143,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/143/,,0
"{""description"": """", ""display"": ""DO-SGP1"", ""id"": 8, ""name"": ""DO-SGP1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/8/""}",,{},,2026-03-01T05:36:31.571726Z,{},,,,vm144,http://192.168.65.40:8000/virtualization/virtual-machines/144/,144,4,2026-03-01T05:36:31.571744Z,,,vm144,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/144/,,0
"{""description"": """", ""display"": ""DO-SGP1"", ""id"": 8, ""name"": ""DO-SGP1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/8/""}",,{},,2026-03-01T05:36:31.662150Z,{},,,,vm145,http://192.168.65.40:8000/virtualization/virtual-machines/145/,145,4,2026-03-01T05:36:31.662167Z,,,vm145,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/145/,,0
"{""description"": """", ""display"": ""DO-SGP1"", ""id"": 8, ""name"": ""DO-SGP1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/8/""}",,{},,2026-03-01T05:36:31.749174Z,{},,,,vm146,http://192.168.65.40:8000/virtualization/virtual-machines/146/,146,4,2026-03-01T05:36:31.749192Z,,,vm146,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/146/,,0
"{""description"": """", ""display"": ""DO-SGP1"", ""id"": 8, ""name"": ""DO-SGP1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/8/""}",,{},,2026-03-01T05:36:31.842192Z,{},,,,vm147,http://192.168.65.40:8000/virtualization/virtual-machines/147/,147,4,2026-03-01T05:36:31.842210Z,,,vm147,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/147/,,0
"{""description"": """", ""display"": ""DO-SGP1"", ""id"": 8, ""name"": ""DO-SGP1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/8/""}",,{},,2026-03-01T05:36:31.928798Z,{},,,,vm148,http://192.168.65.40:8000/virtualization/virtual-machines/148/,148,4,2026-03-01T05:36:31.928816Z,,,vm148,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/148/,,0
"{""description"": """", ""display"": ""DO-SGP1"", ""id"": 8, ""name"": ""DO-SGP1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/8/""}",,{},,2026-03-01T05:36:32.017735Z,{},,,,vm149,http://192.168.65.40:8000/virtualization/virtual-machines/149/,149,4,2026-03-01T05:36:32.017752Z,,,vm149,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/149/,,0
"{""description"": """", ""display"": ""DO-SGP1"", ""id"": 8, ""name"": ""DO-SGP1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/8/""}",,{},,2026-03-01T05:36:32.105759Z,{},,,,vm150,http://192.168.65.40:8000/virtualization/virtual-machines/150/,150,4,2026-03-01T05:36:32.105776Z,,,vm150,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/150/,,0
"{""description"": """", ""display"": ""DO-SGP1"", ""id"": 8, ""name"": ""DO-SGP1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/8/""}",,{},,2026-03-01T05:36:33.237780Z,{},,,,vm151,http://192.168.65.40:8000/virtualization/virtual-machines/151/,151,4,2026-03-01T05:36:33.237797Z,,,vm151,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/151/,,0
"{""description"": """", ""display"": ""DO-SGP1"", ""id"": 8, ""name"": ""DO-SGP1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/8/""}",,{},,2026-03-01T05:36:33.349543Z,{},,,,vm152,http://192.168.65.40:8000/virtualization/virtual-machines/152/,152,4,2026-03-01T05:36:33.349561Z,,,vm152,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/152/,,0
"{""description"": """", ""display"": ""DO-SGP1"", ""id"": 8, ""name"": ""DO-SGP1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/8/""}",,{},,2026-03-01T05:36:33.449615Z,{},,,,vm153,http://192.168.65.40:8000/virtualization/virtual-machines/153/,153,4,2026-03-01T05:36:33.449632Z,,,vm153,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/153/,,0
"{""description"": """", ""display"": ""DO-SGP1"", ""id"": 8, ""name"": ""DO-SGP1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/8/""}",,{},,2026-03-01T05:36:33.537114Z,{},,,,vm154,http://192.168.65.40:8000/virtualization/virtual-machines/154/,154,4,2026-03-01T05:36:33.537132Z,,,vm154,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/154/,,0
"{""description"": """", ""display"": ""DO-SGP1"", ""id"": 8, ""name"": ""DO-SGP1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/8/""}",,{},,2026-03-01T05:36:33.626106Z,{},,,,vm155,http://192.168.65.40:8000/virtualization/virtual-machines/155/,155,4,2026-03-01T05:36:33.626124Z,,,vm155,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/155/,,0
"{""description"": """", ""display"": ""DO-SGP1"", ""id"": 8, ""name"": ""DO-SGP1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/8/""}",,{},,2026-03-01T05:36:33.715081Z,{},,,,vm156,http://192.168.65.40:8000/virtualization/virtual-machines/156/,156,4,2026-03-01T05:36:33.715098Z,,,vm156,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/156/,,0
"{""description"": """", ""display"": ""DO-SGP1"", ""id"": 8, ""name"": ""DO-SGP1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/8/""}",,{},,2026-03-01T05:36:34.846975Z,{},,,,vm157,http://192.168.65.40:8000/virtualization/virtual-machines/157/,157,4,2026-03-01T05:36:34.846998Z,,,vm157,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/157/,,0
"{""description"": """", ""display"": ""DO-SGP1"", ""id"": 8, ""name"": ""DO-SGP1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/8/""}",,{},,2026-03-01T05:36:35.028574Z,{},,,,vm158,http://192.168.65.40:8000/virtualization/virtual-machines/158/,158,4,2026-03-01T05:36:35.028591Z,,,vm158,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/158/,,0
"{""description"": """", ""display"": ""DO-SGP1"", ""id"": 8, ""name"": ""DO-SGP1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/8/""}",,{},,2026-03-01T05:36:35.136894Z,{},,,,vm159,http://192.168.65.40:8000/virtualization/virtual-machines/159/,159,4,2026-03-01T05:36:35.136911Z,,,vm159,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/159/,,0
"{""description"": """", ""display"": ""DO-SGP1"", ""id"": 8, ""name"": ""DO-SGP1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/8/""}",,{},,2026-03-01T05:36:35.233955Z,{},,,,vm160,http://192.168.65.40:8000/virtualization/virtual-machines/160/,160,4,2026-03-01T05:36:35.233972Z,,,vm160,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/160/,,0
"{""description"": """", ""display"": ""DO-TOR1"", ""id"": 9, ""name"": ""DO-TOR1"", ""url"": ""http://192.168.65.40:8000/api/virtualization/clusters/9/""}",,{},,2026-03-01T05:36:35.326166Z,{},,,,vm161,http://192.168.65.40:8000/virtualization/virtual-machines/161/,161,4,2026-03-01T05:36:35.326184Z,,,vm161,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Ubuntu Linux 20.04"", ""id"": 3, ""name"": ""Ubuntu Linux 20.04"", ""slug"": ""ubuntu-linux-20-04"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/3/"", ""virtualmachine_count"": 0}",,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,,"{""label"": ""Off"", ""value"": ""off""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/virtualization/virtual-machines/161/,,0
