_occupied,cable,cable_end,color,created,custom_fields,description,device,display,display_url,id,label,last_updated,link_peers,link_peers_type,mark_connected,module,name,owner,positions,rear_ports,tags,type,url
False,,,,2026-03-01T05:18:18.149403Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (81)"", ""id"": 81, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/81/""}",Port 25,http://192.168.65.40:8000/dcim/front-ports/601/,601,,2026-03-01T05:18:18.149423Z,[],,False,,Port 25,,1,"[{""position"": 1, ""rear_port"": 413, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/601/
False,,,,2026-03-01T05:18:18.206893Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (81)"", ""id"": 81, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/81/""}",Port 26,http://192.168.65.40:8000/dcim/front-ports/602/,602,,2026-03-01T05:18:18.206913Z,[],,False,,Port 26,,1,"[{""position"": 1, ""rear_port"": 414, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/602/
False,,,,2026-03-01T05:18:18.271288Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (81)"", ""id"": 81, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/81/""}",Port 27,http://192.168.65.40:8000/dcim/front-ports/603/,603,,2026-03-01T05:18:18.271309Z,[],,False,,Port 27,,1,"[{""position"": 1, ""rear_port"": 415, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/603/
False,,,,2026-03-01T05:18:18.331566Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (81)"", ""id"": 81, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/81/""}",Port 28,http://192.168.65.40:8000/dcim/front-ports/604/,604,,2026-03-01T05:18:18.331586Z,[],,False,,Port 28,,1,"[{""position"": 1, ""rear_port"": 416, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/604/
False,,,,2026-03-01T05:18:18.399066Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (81)"", ""id"": 81, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/81/""}",Port 29,http://192.168.65.40:8000/dcim/front-ports/605/,605,,2026-03-01T05:18:18.399086Z,[],,False,,Port 29,,1,"[{""position"": 1, ""rear_port"": 417, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/605/
False,,,,2026-03-01T05:18:18.455017Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (81)"", ""id"": 81, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/81/""}",Port 30,http://192.168.65.40:8000/dcim/front-ports/606/,606,,2026-03-01T05:18:18.455036Z,[],,False,,Port 30,,1,"[{""position"": 1, ""rear_port"": 418, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/606/
False,,,,2026-03-01T05:18:18.513021Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (81)"", ""id"": 81, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/81/""}",Port 31,http://192.168.65.40:8000/dcim/front-ports/607/,607,,2026-03-01T05:18:18.513041Z,[],,False,,Port 31,,1,"[{""position"": 1, ""rear_port"": 419, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/607/
False,,,,2026-03-01T05:18:18.567563Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (81)"", ""id"": 81, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/81/""}",Port 32,http://192.168.65.40:8000/dcim/front-ports/608/,608,,2026-03-01T05:18:18.567582Z,[],,False,,Port 32,,1,"[{""position"": 1, ""rear_port"": 420, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/608/
False,,,,2026-03-01T05:18:18.634293Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (81)"", ""id"": 81, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/81/""}",Port 33,http://192.168.65.40:8000/dcim/front-ports/609/,609,,2026-03-01T05:18:18.634313Z,[],,False,,Port 33,,1,"[{""position"": 1, ""rear_port"": 421, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/609/
False,,,,2026-03-01T05:18:18.690896Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (81)"", ""id"": 81, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/81/""}",Port 34,http://192.168.65.40:8000/dcim/front-ports/610/,610,,2026-03-01T05:18:18.690916Z,[],,False,,Port 34,,1,"[{""position"": 1, ""rear_port"": 422, ""rear_port_position"": 1}]",[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/610/
False,,,,2026-03-01T05:18:19.396129Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (81)"", ""id"": 81, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/81/""}",Port 35,http://192.168.65.40:8000/dcim/front-ports/611/,611,,2026-03-01T05:18:19.396149Z,[],,False,,Port 35,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/611/
False,,,,2026-03-01T05:18:19.467132Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (81)"", ""id"": 81, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/81/""}",Port 36,http://192.168.65.40:8000/dcim/front-ports/612/,612,,2026-03-01T05:18:19.467153Z,[],,False,,Port 36,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/612/
False,,,,2026-03-01T05:18:19.524028Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (81)"", ""id"": 81, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/81/""}",Port 37,http://192.168.65.40:8000/dcim/front-ports/613/,613,,2026-03-01T05:18:19.524047Z,[],,False,,Port 37,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/613/
False,,,,2026-03-01T05:18:19.583483Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (81)"", ""id"": 81, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/81/""}",Port 38,http://192.168.65.40:8000/dcim/front-ports/614/,614,,2026-03-01T05:18:19.583502Z,[],,False,,Port 38,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/614/
False,,,,2026-03-01T05:18:19.644911Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (81)"", ""id"": 81, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/81/""}",Port 39,http://192.168.65.40:8000/dcim/front-ports/615/,615,,2026-03-01T05:18:19.644929Z,[],,False,,Port 39,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/615/
False,,,,2026-03-01T05:18:19.704903Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (81)"", ""id"": 81, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/81/""}",Port 40,http://192.168.65.40:8000/dcim/front-ports/616/,616,,2026-03-01T05:18:19.704922Z,[],,False,,Port 40,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/616/
False,,,,2026-03-01T05:18:19.764126Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (81)"", ""id"": 81, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/81/""}",Port 41,http://192.168.65.40:8000/dcim/front-ports/617/,617,,2026-03-01T05:18:19.764145Z,[],,False,,Port 41,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/617/
False,,,,2026-03-01T05:18:20.860528Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (81)"", ""id"": 81, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/81/""}",Port 42,http://192.168.65.40:8000/dcim/front-ports/618/,618,,2026-03-01T05:18:20.860547Z,[],,False,,Port 42,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/618/
False,,,,2026-03-01T05:18:20.951309Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (81)"", ""id"": 81, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/81/""}",Port 43,http://192.168.65.40:8000/dcim/front-ports/619/,619,,2026-03-01T05:18:20.951328Z,[],,False,,Port 43,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/619/
False,,,,2026-03-01T05:18:22.018091Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (81)"", ""id"": 81, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/81/""}",Port 44,http://192.168.65.40:8000/dcim/front-ports/620/,620,,2026-03-01T05:18:22.018109Z,[],,False,,Port 44,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/620/
False,,,,2026-03-01T05:18:22.090372Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (81)"", ""id"": 81, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/81/""}",Port 45,http://192.168.65.40:8000/dcim/front-ports/621/,621,,2026-03-01T05:18:22.090413Z,[],,False,,Port 45,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/621/
False,,,,2026-03-01T05:18:22.163403Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (81)"", ""id"": 81, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/81/""}",Port 46,http://192.168.65.40:8000/dcim/front-ports/622/,622,,2026-03-01T05:18:22.163426Z,[],,False,,Port 46,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/622/
False,,,,2026-03-01T05:18:22.231164Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (81)"", ""id"": 81, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/81/""}",Port 47,http://192.168.65.40:8000/dcim/front-ports/623/,623,,2026-03-01T05:18:22.231183Z,[],,False,,Port 47,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/623/
False,,,,2026-03-01T05:18:22.289909Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (81)"", ""id"": 81, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/81/""}",Port 48,http://192.168.65.40:8000/dcim/front-ports/624/,624,,2026-03-01T05:18:22.289928Z,[],,False,,Port 48,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/624/
False,,,,2026-03-01T05:18:22.346762Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 1,http://192.168.65.40:8000/dcim/front-ports/625/,625,,2026-03-01T05:18:22.346781Z,[],,False,,Port 1,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/625/
False,,,,2026-03-01T05:18:22.405433Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 2,http://192.168.65.40:8000/dcim/front-ports/626/,626,,2026-03-01T05:18:22.405452Z,[],,False,,Port 2,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/626/
False,,,,2026-03-01T05:18:22.468378Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 3,http://192.168.65.40:8000/dcim/front-ports/627/,627,,2026-03-01T05:18:22.468398Z,[],,False,,Port 3,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/627/
False,,,,2026-03-01T05:18:22.527298Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 4,http://192.168.65.40:8000/dcim/front-ports/628/,628,,2026-03-01T05:18:22.527317Z,[],,False,,Port 4,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/628/
False,,,,2026-03-01T05:18:22.587841Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 5,http://192.168.65.40:8000/dcim/front-ports/629/,629,,2026-03-01T05:18:22.587860Z,[],,False,,Port 5,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/629/
False,,,,2026-03-01T05:18:22.646083Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 6,http://192.168.65.40:8000/dcim/front-ports/630/,630,,2026-03-01T05:18:22.646102Z,[],,False,,Port 6,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/630/
False,,,,2026-03-01T05:18:22.707942Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 7,http://192.168.65.40:8000/dcim/front-ports/631/,631,,2026-03-01T05:18:22.707963Z,[],,False,,Port 7,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/631/
False,,,,2026-03-01T05:18:22.771645Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 8,http://192.168.65.40:8000/dcim/front-ports/632/,632,,2026-03-01T05:18:22.771665Z,[],,False,,Port 8,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/632/
False,,,,2026-03-01T05:18:22.831907Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 9,http://192.168.65.40:8000/dcim/front-ports/633/,633,,2026-03-01T05:18:22.831928Z,[],,False,,Port 9,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/633/
False,,,,2026-03-01T05:18:22.889035Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 10,http://192.168.65.40:8000/dcim/front-ports/634/,634,,2026-03-01T05:18:22.889054Z,[],,False,,Port 10,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/634/
False,,,,2026-03-01T05:18:22.945858Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 11,http://192.168.65.40:8000/dcim/front-ports/635/,635,,2026-03-01T05:18:22.945878Z,[],,False,,Port 11,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/635/
False,,,,2026-03-01T05:18:23.014989Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 12,http://192.168.65.40:8000/dcim/front-ports/636/,636,,2026-03-01T05:18:23.015014Z,[],,False,,Port 12,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/636/
False,,,,2026-03-01T05:18:23.089029Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 13,http://192.168.65.40:8000/dcim/front-ports/637/,637,,2026-03-01T05:18:23.089048Z,[],,False,,Port 13,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/637/
False,,,,2026-03-01T05:18:23.158635Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 14,http://192.168.65.40:8000/dcim/front-ports/638/,638,,2026-03-01T05:18:23.158654Z,[],,False,,Port 14,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/638/
False,,,,2026-03-01T05:18:23.231830Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 15,http://192.168.65.40:8000/dcim/front-ports/639/,639,,2026-03-01T05:18:23.231850Z,[],,False,,Port 15,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/639/
False,,,,2026-03-01T05:18:23.291571Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 16,http://192.168.65.40:8000/dcim/front-ports/640/,640,,2026-03-01T05:18:23.291591Z,[],,False,,Port 16,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/640/
False,,,,2026-03-01T05:18:23.347555Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 17,http://192.168.65.40:8000/dcim/front-ports/641/,641,,2026-03-01T05:18:23.347576Z,[],,False,,Port 17,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/641/
False,,,,2026-03-01T05:18:23.405014Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 18,http://192.168.65.40:8000/dcim/front-ports/642/,642,,2026-03-01T05:18:23.405034Z,[],,False,,Port 18,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/642/
False,,,,2026-03-01T05:18:23.466241Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 19,http://192.168.65.40:8000/dcim/front-ports/643/,643,,2026-03-01T05:18:23.466259Z,[],,False,,Port 19,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/643/
False,,,,2026-03-01T05:18:23.522459Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 20,http://192.168.65.40:8000/dcim/front-ports/644/,644,,2026-03-01T05:18:23.522477Z,[],,False,,Port 20,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/644/
False,,,,2026-03-01T05:18:23.580209Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 21,http://192.168.65.40:8000/dcim/front-ports/645/,645,,2026-03-01T05:18:23.580228Z,[],,False,,Port 21,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/645/
False,,,,2026-03-01T05:18:23.651544Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 22,http://192.168.65.40:8000/dcim/front-ports/646/,646,,2026-03-01T05:18:23.651562Z,[],,False,,Port 22,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/646/
False,,,,2026-03-01T05:18:23.734095Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 23,http://192.168.65.40:8000/dcim/front-ports/647/,647,,2026-03-01T05:18:23.734114Z,[],,False,,Port 23,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/647/
False,,,,2026-03-01T05:18:23.795526Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 24,http://192.168.65.40:8000/dcim/front-ports/648/,648,,2026-03-01T05:18:23.795546Z,[],,False,,Port 24,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/648/
False,,,,2026-03-01T05:18:23.852034Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 25,http://192.168.65.40:8000/dcim/front-ports/649/,649,,2026-03-01T05:18:23.852052Z,[],,False,,Port 25,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/649/
False,,,,2026-03-01T05:18:23.948245Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 26,http://192.168.65.40:8000/dcim/front-ports/650/,650,,2026-03-01T05:18:23.948263Z,[],,False,,Port 26,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/650/
False,,,,2026-03-01T05:18:24.007353Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 27,http://192.168.65.40:8000/dcim/front-ports/651/,651,,2026-03-01T05:18:24.007372Z,[],,False,,Port 27,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/651/
False,,,,2026-03-01T05:18:24.093349Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 28,http://192.168.65.40:8000/dcim/front-ports/652/,652,,2026-03-01T05:18:24.093370Z,[],,False,,Port 28,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/652/
False,,,,2026-03-01T05:18:24.156219Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 29,http://192.168.65.40:8000/dcim/front-ports/653/,653,,2026-03-01T05:18:24.156239Z,[],,False,,Port 29,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/653/
False,,,,2026-03-01T05:18:24.219198Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 30,http://192.168.65.40:8000/dcim/front-ports/654/,654,,2026-03-01T05:18:24.219217Z,[],,False,,Port 30,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/654/
False,,,,2026-03-01T05:18:24.283613Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 31,http://192.168.65.40:8000/dcim/front-ports/655/,655,,2026-03-01T05:18:24.283632Z,[],,False,,Port 31,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/655/
False,,,,2026-03-01T05:18:24.350260Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 32,http://192.168.65.40:8000/dcim/front-ports/656/,656,,2026-03-01T05:18:24.350279Z,[],,False,,Port 32,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/656/
False,,,,2026-03-01T05:18:24.417170Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 33,http://192.168.65.40:8000/dcim/front-ports/657/,657,,2026-03-01T05:18:24.417190Z,[],,False,,Port 33,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/657/
False,,,,2026-03-01T05:18:24.478513Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (82)"", ""id"": 82, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/82/""}",Port 34,http://192.168.65.40:8000/dcim/front-ports/658/,658,,2026-03-01T05:18:24.478533Z,[],,False,,Port 34,,1,[],[],"{""label"": ""8P8C"", ""value"": ""8p8c""}",http://192.168.65.40:8000/api/dcim/front-ports/658/
