airflow,asset_tag,cluster,comments,config_context,config_template,console_port_count,console_server_port_count,created,custom_fields,description,device_bay_count,device_type,display,display_url,face,front_port_count,id,interface_count,inventory_item_count,last_updated,latitude,local_context_data,location,longitude,module_bay_count,name,oob_ip,owner,parent_device,platform,position,power_outlet_count,power_port_count,primary_ip,primary_ip4,primary_ip6,rack,rear_port_count,role,serial,site,status,tags,tenant,url,vc_position,vc_priority,virtual_chassis
,,,,{},,0,0,2026-03-01T04:57:22.649310Z,{},,0,"{""description"": """", ""device_count"": 26, ""display"": ""48-Port Patch Panel"", ""id"": 14, ""manufacturer"": {""description"": """", ""display"": ""Panduit"", ""id"": 13, ""name"": ""Panduit"", ""slug"": ""panduit"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/13/""}, ""model"": ""48-Port Patch Panel"", ""slug"": ""48-port-patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/14/""}",Panduit 48-Port Patch Panel (59),http://192.168.65.40:8000/dcim/devices/59/,,0,59,0,0,2026-03-01T04:57:22.649330Z,,,,,0,,,,,,,0,0,,,,,0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Scranton"", ""id"": 12, ""name"": ""DM-Scranton"", ""slug"": ""dm-scranton"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/12/""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/dcim/devices/59/,,,
,,,,{},,0,0,2026-03-01T04:57:22.838361Z,{},,0,"{""description"": """", ""device_count"": 26, ""display"": ""48-Port Patch Panel"", ""id"": 14, ""manufacturer"": {""description"": """", ""display"": ""Panduit"", ""id"": 13, ""name"": ""Panduit"", ""slug"": ""panduit"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/13/""}, ""model"": ""48-Port Patch Panel"", ""slug"": ""48-port-patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/14/""}",Panduit 48-Port Patch Panel (60),http://192.168.65.40:8000/dcim/devices/60/,,0,60,0,0,2026-03-01T04:57:22.838381Z,,,,,0,,,,,,,0,0,,,,,0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Stamford"", ""id"": 13, ""name"": ""DM-Stamford"", ""slug"": ""dm-stamford"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/13/""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/dcim/devices/60/,,,
,,,,{},,0,0,2026-03-01T04:57:23.068564Z,{},,0,"{""description"": """", ""device_count"": 26, ""display"": ""48-Port Patch Panel"", ""id"": 14, ""manufacturer"": {""description"": """", ""display"": ""Panduit"", ""id"": 13, ""name"": ""Panduit"", ""slug"": ""panduit"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/13/""}, ""model"": ""48-Port Patch Panel"", ""slug"": ""48-port-patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/14/""}",Panduit 48-Port Patch Panel (61),http://192.168.65.40:8000/dcim/devices/61/,,0,61,0,0,2026-03-01T04:57:23.068583Z,,,,,0,,,,,,,0,0,,,,,0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Syracuse"", ""id"": 14, ""name"": ""DM-Syracuse"", ""slug"": ""dm-syracuse"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/14/""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/dcim/devices/61/,,,
,,,,{},,0,0,2026-03-01T04:57:23.210892Z,{},,0,"{""description"": """", ""device_count"": 26, ""display"": ""48-Port Patch Panel"", ""id"": 14, ""manufacturer"": {""description"": """", ""display"": ""Panduit"", ""id"": 13, ""name"": ""Panduit"", ""slug"": ""panduit"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/13/""}, ""model"": ""48-Port Patch Panel"", ""slug"": ""48-port-patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/14/""}",Panduit 48-Port Patch Panel (62),http://192.168.65.40:8000/dcim/devices/62/,,0,62,0,0,2026-03-01T04:57:23.210913Z,,,,,0,,,,,,,0,0,,,,,0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Utica"", ""id"": 15, ""name"": ""DM-Utica"", ""slug"": ""dm-utica"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/15/""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/dcim/devices/62/,,,
,,,,{},,0,0,2026-03-01T04:57:23.478352Z,{},,0,"{""description"": """", ""device_count"": 26, ""display"": ""48-Port Patch Panel"", ""id"": 14, ""manufacturer"": {""description"": """", ""display"": ""Panduit"", ""id"": 13, ""name"": ""Panduit"", ""slug"": ""panduit"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/13/""}, ""model"": ""48-Port Patch Panel"", ""slug"": ""48-port-patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/14/""}",Panduit 48-Port Patch Panel (63),http://192.168.65.40:8000/dcim/devices/63/,,0,63,0,0,2026-03-01T04:57:23.478372Z,,,,,0,,,,,,,0,0,,,,,0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Yonkers"", ""id"": 16, ""name"": ""DM-Yonkers"", ""slug"": ""dm-yonkers"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/16/""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/dcim/devices/63/,,,
,,,,{},,1,0,2026-03-01T04:57:23.616796Z,{},,0,"{""description"": """", ""device_count"": 16, ""display"": ""QFX5100-48T-6Q"", ""id"": 10, ""manufacturer"": {""description"": """", ""display"": ""Juniper"", ""id"": 9, ""name"": ""Juniper"", ""slug"": ""juniper"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/9/""}, ""model"": ""QFX5100-48T-6Q"", ""slug"": ""qfx5100-48t-6q"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/10/""}",r105-torsw:1,http://192.168.65.40:8000/dcim/devices/64/,,0,64,55,0,2026-03-01T04:57:25.218536Z,,,"{""_depth"": 0, ""description"": """", ""display"": ""Row 1"", ""id"": 1, ""name"": ""Row 1"", ""rack_count"": 0, ""slug"": ""row-1"", ""url"": ""http://192.168.65.40:8000/api/dcim/locations/1/""}",,0,,,,,,,0,2,,,,,0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""ToR Switch"", ""id"": 9, ""name"": ""ToR Switch"", ""slug"": ""tor-switch"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/9/"", ""virtualmachine_count"": 0}",,"{""description"": ""Main Distribution Frame"", ""display"": ""MDF"", ""id"": 24, ""name"": ""MDF"", ""slug"": ""ncsu-065"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/24/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""NC State University"", ""id"": 6, ""name"": ""NC State University"", ""slug"": ""nc-state"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/6/""}",http://192.168.65.40:8000/api/dcim/devices/64/,1,,"{""description"": """", ""display"": ""r105-torsw"", ""id"": 1, ""master"": {""display"": ""r105-torsw:1"", ""display_url"": ""http://192.168.65.40:8000/dcim/devices/64/"", ""id"": 64, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/64/""}, ""member_count"": 1, ""name"": ""r105-torsw"", ""url"": ""http://192.168.65.40:8000/api/dcim/virtual-chassis/1/""}"
,,,,{},,1,0,2026-03-01T04:57:23.770096Z,{},,0,"{""description"": """", ""device_count"": 16, ""display"": ""QFX5100-48T-6Q"", ""id"": 10, ""manufacturer"": {""description"": """", ""display"": ""Juniper"", ""id"": 9, ""name"": ""Juniper"", ""slug"": ""juniper"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/9/""}, ""model"": ""QFX5100-48T-6Q"", ""slug"": ""qfx5100-48t-6q"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/10/""}",Juniper QFX5100-48T-6Q (65),http://192.168.65.40:8000/dcim/devices/65/,,0,65,55,0,2026-03-01T04:57:23.770116Z,,,"{""_depth"": 0, ""description"": """", ""display"": ""Row 1"", ""id"": 1, ""name"": ""Row 1"", ""rack_count"": 0, ""slug"": ""row-1"", ""url"": ""http://192.168.65.40:8000/api/dcim/locations/1/""}",,0,,,,,,,0,2,,,,,0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""ToR Switch"", ""id"": 9, ""name"": ""ToR Switch"", ""slug"": ""tor-switch"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/9/"", ""virtualmachine_count"": 0}",,"{""description"": ""Main Distribution Frame"", ""display"": ""MDF"", ""id"": 24, ""name"": ""MDF"", ""slug"": ""ncsu-065"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/24/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""NC State University"", ""id"": 6, ""name"": ""NC State University"", ""slug"": ""nc-state"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/6/""}",http://192.168.65.40:8000/api/dcim/devices/65/,,,
,,,,{},,1,0,2026-03-01T04:57:23.938390Z,{},,0,"{""description"": """", ""device_count"": 16, ""display"": ""QFX5100-48T-6Q"", ""id"": 10, ""manufacturer"": {""description"": """", ""display"": ""Juniper"", ""id"": 9, ""name"": ""Juniper"", ""slug"": ""juniper"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/9/""}, ""model"": ""QFX5100-48T-6Q"", ""slug"": ""qfx5100-48t-6q"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/10/""}",r106-torsw:1,http://192.168.65.40:8000/dcim/devices/66/,,0,66,55,0,2026-03-01T04:57:25.319667Z,,,"{""_depth"": 0, ""description"": """", ""display"": ""Row 1"", ""id"": 1, ""name"": ""Row 1"", ""rack_count"": 0, ""slug"": ""row-1"", ""url"": ""http://192.168.65.40:8000/api/dcim/locations/1/""}",,0,,,,,,,0,2,,,,,0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""ToR Switch"", ""id"": 9, ""name"": ""ToR Switch"", ""slug"": ""tor-switch"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/9/"", ""virtualmachine_count"": 0}",,"{""description"": ""Main Distribution Frame"", ""display"": ""MDF"", ""id"": 24, ""name"": ""MDF"", ""slug"": ""ncsu-065"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/24/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""NC State University"", ""id"": 6, ""name"": ""NC State University"", ""slug"": ""nc-state"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/6/""}",http://192.168.65.40:8000/api/dcim/devices/66/,1,,"{""description"": """", ""display"": ""r106-torsw"", ""id"": 2, ""master"": {""display"": ""r106-torsw:1"", ""display_url"": ""http://192.168.65.40:8000/dcim/devices/66/"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}, ""member_count"": 1, ""name"": ""r106-torsw"", ""url"": ""http://192.168.65.40:8000/api/dcim/virtual-chassis/2/""}"
,,,,{},,1,0,2026-03-01T04:57:24.199449Z,{},,0,"{""description"": """", ""device_count"": 16, ""display"": ""QFX5100-48T-6Q"", ""id"": 10, ""manufacturer"": {""description"": """", ""display"": ""Juniper"", ""id"": 9, ""name"": ""Juniper"", ""slug"": ""juniper"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/9/""}, ""model"": ""QFX5100-48T-6Q"", ""slug"": ""qfx5100-48t-6q"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/10/""}",Juniper QFX5100-48T-6Q (67),http://192.168.65.40:8000/dcim/devices/67/,,0,67,55,0,2026-03-01T04:57:24.199469Z,,,"{""_depth"": 0, ""description"": """", ""display"": ""Row 1"", ""id"": 1, ""name"": ""Row 1"", ""rack_count"": 0, ""slug"": ""row-1"", ""url"": ""http://192.168.65.40:8000/api/dcim/locations/1/""}",,0,,,,,,,0,2,,,,,0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""ToR Switch"", ""id"": 9, ""name"": ""ToR Switch"", ""slug"": ""tor-switch"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/9/"", ""virtualmachine_count"": 0}",,"{""description"": ""Main Distribution Frame"", ""display"": ""MDF"", ""id"": 24, ""name"": ""MDF"", ""slug"": ""ncsu-065"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/24/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""NC State University"", ""id"": 6, ""name"": ""NC State University"", ""slug"": ""nc-state"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/6/""}",http://192.168.65.40:8000/api/dcim/devices/67/,,,
,,,,{},,1,0,2026-03-01T04:57:24.406271Z,{},,0,"{""description"": """", ""device_count"": 16, ""display"": ""QFX5100-48T-6Q"", ""id"": 10, ""manufacturer"": {""description"": """", ""display"": ""Juniper"", ""id"": 9, ""name"": ""Juniper"", ""slug"": ""juniper"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/9/""}, ""model"": ""QFX5100-48T-6Q"", ""slug"": ""qfx5100-48t-6q"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/10/""}",r107-torsw:1,http://192.168.65.40:8000/dcim/devices/68/,,0,68,55,0,2026-03-01T04:57:25.403361Z,,,"{""_depth"": 0, ""description"": """", ""display"": ""Row 1"", ""id"": 1, ""name"": ""Row 1"", ""rack_count"": 0, ""slug"": ""row-1"", ""url"": ""http://192.168.65.40:8000/api/dcim/locations/1/""}",,0,,,,,,,0,2,,,,,0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""ToR Switch"", ""id"": 9, ""name"": ""ToR Switch"", ""slug"": ""tor-switch"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/9/"", ""virtualmachine_count"": 0}",,"{""description"": ""Main Distribution Frame"", ""display"": ""MDF"", ""id"": 24, ""name"": ""MDF"", ""slug"": ""ncsu-065"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/24/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""NC State University"", ""id"": 6, ""name"": ""NC State University"", ""slug"": ""nc-state"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/6/""}",http://192.168.65.40:8000/api/dcim/devices/68/,1,,"{""description"": """", ""display"": ""r107-torsw"", ""id"": 3, ""master"": {""display"": ""r107-torsw:1"", ""display_url"": ""http://192.168.65.40:8000/dcim/devices/68/"", ""id"": 68, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/68/""}, ""member_count"": 1, ""name"": ""r107-torsw"", ""url"": ""http://192.168.65.40:8000/api/dcim/virtual-chassis/3/""}"
,,,,{},,1,0,2026-03-01T04:57:24.557719Z,{},,0,"{""description"": """", ""device_count"": 16, ""display"": ""QFX5100-48T-6Q"", ""id"": 10, ""manufacturer"": {""description"": """", ""display"": ""Juniper"", ""id"": 9, ""name"": ""Juniper"", ""slug"": ""juniper"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/9/""}, ""model"": ""QFX5100-48T-6Q"", ""slug"": ""qfx5100-48t-6q"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/10/""}",Juniper QFX5100-48T-6Q (69),http://192.168.65.40:8000/dcim/devices/69/,,0,69,55,0,2026-03-01T04:57:24.557739Z,,,"{""_depth"": 0, ""description"": """", ""display"": ""Row 1"", ""id"": 1, ""name"": ""Row 1"", ""rack_count"": 0, ""slug"": ""row-1"", ""url"": ""http://192.168.65.40:8000/api/dcim/locations/1/""}",,0,,,,,,,0,2,,,,,0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""ToR Switch"", ""id"": 9, ""name"": ""ToR Switch"", ""slug"": ""tor-switch"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/9/"", ""virtualmachine_count"": 0}",,"{""description"": ""Main Distribution Frame"", ""display"": ""MDF"", ""id"": 24, ""name"": ""MDF"", ""slug"": ""ncsu-065"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/24/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""NC State University"", ""id"": 6, ""name"": ""NC State University"", ""slug"": ""nc-state"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/6/""}",http://192.168.65.40:8000/api/dcim/devices/69/,,,
,,,,{},,1,0,2026-03-01T04:57:24.696817Z,{},,0,"{""description"": """", ""device_count"": 16, ""display"": ""QFX5100-48T-6Q"", ""id"": 10, ""manufacturer"": {""description"": """", ""display"": ""Juniper"", ""id"": 9, ""name"": ""Juniper"", ""slug"": ""juniper"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/9/""}, ""model"": ""QFX5100-48T-6Q"", ""slug"": ""qfx5100-48t-6q"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/10/""}",r108-torsw:1,http://192.168.65.40:8000/dcim/devices/70/,,0,70,55,0,2026-03-01T04:57:25.481704Z,,,"{""_depth"": 0, ""description"": """", ""display"": ""Row 1"", ""id"": 1, ""name"": ""Row 1"", ""rack_count"": 0, ""slug"": ""row-1"", ""url"": ""http://192.168.65.40:8000/api/dcim/locations/1/""}",,0,,,,,,,0,2,,,,,0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""ToR Switch"", ""id"": 9, ""name"": ""ToR Switch"", ""slug"": ""tor-switch"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/9/"", ""virtualmachine_count"": 0}",,"{""description"": ""Main Distribution Frame"", ""display"": ""MDF"", ""id"": 24, ""name"": ""MDF"", ""slug"": ""ncsu-065"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/24/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""NC State University"", ""id"": 6, ""name"": ""NC State University"", ""slug"": ""nc-state"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/6/""}",http://192.168.65.40:8000/api/dcim/devices/70/,1,,"{""description"": """", ""display"": ""r108-torsw"", ""id"": 4, ""master"": {""display"": ""r108-torsw:1"", ""display_url"": ""http://192.168.65.40:8000/dcim/devices/70/"", ""id"": 70, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/70/""}, ""member_count"": 1, ""name"": ""r108-torsw"", ""url"": ""http://192.168.65.40:8000/api/dcim/virtual-chassis/4/""}"
,,,,{},,1,0,2026-03-01T04:57:24.847492Z,{},,0,"{""description"": """", ""device_count"": 16, ""display"": ""QFX5100-48T-6Q"", ""id"": 10, ""manufacturer"": {""description"": """", ""display"": ""Juniper"", ""id"": 9, ""name"": ""Juniper"", ""slug"": ""juniper"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/9/""}, ""model"": ""QFX5100-48T-6Q"", ""slug"": ""qfx5100-48t-6q"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/10/""}",Juniper QFX5100-48T-6Q (71),http://192.168.65.40:8000/dcim/devices/71/,,0,71,55,0,2026-03-01T04:57:24.847512Z,,,"{""_depth"": 0, ""description"": """", ""display"": ""Row 1"", ""id"": 1, ""name"": ""Row 1"", ""rack_count"": 0, ""slug"": ""row-1"", ""url"": ""http://192.168.65.40:8000/api/dcim/locations/1/""}",,0,,,,,,,0,2,,,,,0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""ToR Switch"", ""id"": 9, ""name"": ""ToR Switch"", ""slug"": ""tor-switch"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/9/"", ""virtualmachine_count"": 0}",,"{""description"": ""Main Distribution Frame"", ""display"": ""MDF"", ""id"": 24, ""name"": ""MDF"", ""slug"": ""ncsu-065"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/24/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""NC State University"", ""id"": 6, ""name"": ""NC State University"", ""slug"": ""nc-state"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/6/""}",http://192.168.65.40:8000/api/dcim/devices/71/,,,
,,,,{},,0,0,2026-03-01T04:57:25.026325Z,{},,14,"{""description"": """", ""device_count"": 2, ""display"": ""Flex system"", ""id"": 12, ""manufacturer"": {""description"": """", ""display"": ""Lenovo"", ""id"": 10, ""name"": ""Lenovo"", ""slug"": ""lenovo"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/10/""}, ""model"": ""Flex system"", ""slug"": ""flex-system"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/12/""}",Lenovo Flex system (72),http://192.168.65.40:8000/dcim/devices/72/,,0,72,1,0,2026-03-01T04:57:25.026346Z,,,"{""_depth"": 0, ""description"": """", ""display"": ""Row 2"", ""id"": 2, ""name"": ""Row 2"", ""rack_count"": 0, ""slug"": ""row-2"", ""url"": ""http://192.168.65.40:8000/api/dcim/locations/2/""}",,0,,,,,,,0,6,,,,,0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Application Server"", ""id"": 7, ""name"": ""Application Server"", ""slug"": ""application-server"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/7/"", ""virtualmachine_count"": 0}",,"{""description"": ""Main Distribution Frame"", ""display"": ""MDF"", ""id"": 24, ""name"": ""MDF"", ""slug"": ""ncsu-065"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/24/""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/dcim/devices/72/,,,
,,,,{},,0,0,2026-03-01T05:10:59.320411Z,{},,0,"{""description"": """", ""device_count"": 26, ""display"": ""48-Port Patch Panel"", ""id"": 14, ""manufacturer"": {""description"": """", ""display"": ""Panduit"", ""id"": 13, ""name"": ""Panduit"", ""slug"": ""panduit"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/13/""}, ""model"": ""48-Port Patch Panel"", ""slug"": ""48-port-patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/14/""}",Panduit 48-Port Patch Panel (73),http://192.168.65.40:8000/dcim/devices/73/,"{""label"": ""Front"", ""value"": ""front""}",48,73,0,0,2026-03-01T05:10:59.320431Z,,,,,0,,,,,,11.0,0,0,,,,"{""description"": """", ""display"": ""Comms closet"", ""id"": 3, ""name"": ""Comms closet"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/3/""}",48,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Akron"", ""id"": 3, ""name"": ""DM-Akron"", ""slug"": ""dm-akron"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/3/""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/dcim/devices/73/,,,
,,,,{},,0,0,2026-03-01T05:10:59.529198Z,{},,0,"{""description"": """", ""device_count"": 26, ""display"": ""48-Port Patch Panel"", ""id"": 14, ""manufacturer"": {""description"": """", ""display"": ""Panduit"", ""id"": 13, ""name"": ""Panduit"", ""slug"": ""panduit"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/13/""}, ""model"": ""48-Port Patch Panel"", ""slug"": ""48-port-patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/14/""}",Panduit 48-Port Patch Panel (74),http://192.168.65.40:8000/dcim/devices/74/,"{""label"": ""Front"", ""value"": ""front""}",48,74,0,0,2026-03-01T05:10:59.529218Z,,,,,0,,,,,,11.0,0,0,,,,"{""description"": """", ""display"": ""Comms closet"", ""id"": 4, ""name"": ""Comms closet"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/4/""}",48,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Albany"", ""id"": 4, ""name"": ""DM-Albany"", ""slug"": ""dm-albany"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/4/""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/dcim/devices/74/,,,
,,,,{},,0,0,2026-03-01T05:10:59.726250Z,{},,0,"{""description"": """", ""device_count"": 26, ""display"": ""48-Port Patch Panel"", ""id"": 14, ""manufacturer"": {""description"": """", ""display"": ""Panduit"", ""id"": 13, ""name"": ""Panduit"", ""slug"": ""panduit"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/13/""}, ""model"": ""48-Port Patch Panel"", ""slug"": ""48-port-patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/14/""}",Panduit 48-Port Patch Panel (75),http://192.168.65.40:8000/dcim/devices/75/,"{""label"": ""Front"", ""value"": ""front""}",48,75,0,0,2026-03-01T05:10:59.726269Z,,,,,0,,,,,,11.0,0,0,,,,"{""description"": """", ""display"": ""Comms closet"", ""id"": 5, ""name"": ""Comms closet"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/5/""}",48,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Binghamton"", ""id"": 5, ""name"": ""DM-Binghamton"", ""slug"": ""dm-binghamton"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/5/""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/dcim/devices/75/,,,
