_occupied,cable,cable_end,color,connected_endpoints,connected_endpoints_reachable,connected_endpoints_type,created,custom_fields,description,device,display,display_url,feed_leg,id,label,last_updated,link_peers,link_peers_type,mark_connected,module,name,owner,power_port,status,tags,type,url
True,"{""description"": """", ""display"": ""#40"", ""id"": 40, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/40/""}",B,,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#40"", ""id"": 40, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/40/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-scranton-rtr01"", ""id"": 26, ""name"": ""dmi01-scranton-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/26/""}, ""display"": ""PSU0"", ""id"": 26, ""name"": ""PSU0"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/26/""}]",True,dcim.powerport,2026-03-01T05:02:12.961727Z,{},,"{""description"": """", ""display"": ""dmi01-scranton-pdu01"", ""id"": 25, ""name"": ""dmi01-scranton-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/25/""}",Outlet 1,http://192.168.65.40:8000/dcim/power-outlets/65/,,65,,2026-03-01T05:02:27.336494Z,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#40"", ""id"": 40, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/40/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-scranton-rtr01"", ""id"": 26, ""name"": ""dmi01-scranton-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/26/""}, ""display"": ""PSU0"", ""id"": 26, ""name"": ""PSU0"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/26/""}]",dcim.powerport,False,,Outlet 1,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-scranton-pdu01"", ""id"": 25, ""name"": ""dmi01-scranton-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/25/""}, ""display"": ""Input"", ""id"": 25, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/25/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/65/
True,"{""description"": """", ""display"": ""#41"", ""id"": 41, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/41/""}",B,,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#41"", ""id"": 41, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/41/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-scranton-sw01"", ""id"": 27, ""name"": ""dmi01-scranton-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/27/""}, ""display"": ""Power Port"", ""id"": 27, ""name"": ""Power Port"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/27/""}]",True,dcim.powerport,2026-03-01T05:02:13.033453Z,{},,"{""description"": """", ""display"": ""dmi01-scranton-pdu01"", ""id"": 25, ""name"": ""dmi01-scranton-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/25/""}",Outlet 2,http://192.168.65.40:8000/dcim/power-outlets/66/,,66,,2026-03-01T05:02:27.541561Z,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#41"", ""id"": 41, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/41/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-scranton-sw01"", ""id"": 27, ""name"": ""dmi01-scranton-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/27/""}, ""display"": ""Power Port"", ""id"": 27, ""name"": ""Power Port"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/27/""}]",dcim.powerport,False,,Outlet 2,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-scranton-pdu01"", ""id"": 25, ""name"": ""dmi01-scranton-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/25/""}, ""display"": ""Input"", ""id"": 25, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/25/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/66/
False,,,,,,,2026-03-01T05:02:13.096323Z,{},,"{""description"": """", ""display"": ""dmi01-scranton-pdu01"", ""id"": 25, ""name"": ""dmi01-scranton-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/25/""}",Outlet 3,http://192.168.65.40:8000/dcim/power-outlets/67/,,67,,2026-03-01T05:02:13.096344Z,[],,False,,Outlet 3,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-scranton-pdu01"", ""id"": 25, ""name"": ""dmi01-scranton-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/25/""}, ""display"": ""Input"", ""id"": 25, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/25/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/67/
False,,,,,,,2026-03-01T05:02:13.158480Z,{},,"{""description"": """", ""display"": ""dmi01-scranton-pdu01"", ""id"": 25, ""name"": ""dmi01-scranton-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/25/""}",Outlet 4,http://192.168.65.40:8000/dcim/power-outlets/68/,,68,,2026-03-01T05:02:13.158499Z,[],,False,,Outlet 4,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-scranton-pdu01"", ""id"": 25, ""name"": ""dmi01-scranton-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/25/""}, ""display"": ""Input"", ""id"": 25, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/25/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/68/
False,,,,,,,2026-03-01T05:02:13.224823Z,{},,"{""description"": """", ""display"": ""dmi01-scranton-pdu01"", ""id"": 25, ""name"": ""dmi01-scranton-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/25/""}",Outlet 5,http://192.168.65.40:8000/dcim/power-outlets/69/,,69,,2026-03-01T05:02:13.224842Z,[],,False,,Outlet 5,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-scranton-pdu01"", ""id"": 25, ""name"": ""dmi01-scranton-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/25/""}, ""display"": ""Input"", ""id"": 25, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/25/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/69/
False,,,,,,,2026-03-01T05:02:13.288048Z,{},,"{""description"": """", ""display"": ""dmi01-scranton-pdu01"", ""id"": 25, ""name"": ""dmi01-scranton-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/25/""}",Outlet 6,http://192.168.65.40:8000/dcim/power-outlets/70/,,70,,2026-03-01T05:02:13.288066Z,[],,False,,Outlet 6,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-scranton-pdu01"", ""id"": 25, ""name"": ""dmi01-scranton-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/25/""}, ""display"": ""Input"", ""id"": 25, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/25/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/70/
False,,,,,,,2026-03-01T05:02:13.360753Z,{},,"{""description"": """", ""display"": ""dmi01-scranton-pdu01"", ""id"": 25, ""name"": ""dmi01-scranton-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/25/""}",Outlet 7,http://192.168.65.40:8000/dcim/power-outlets/71/,,71,,2026-03-01T05:02:13.360773Z,[],,False,,Outlet 7,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-scranton-pdu01"", ""id"": 25, ""name"": ""dmi01-scranton-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/25/""}, ""display"": ""Input"", ""id"": 25, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/25/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/71/
False,,,,,,,2026-03-01T05:02:13.444779Z,{},,"{""description"": """", ""display"": ""dmi01-scranton-pdu01"", ""id"": 25, ""name"": ""dmi01-scranton-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/25/""}",Outlet 8,http://192.168.65.40:8000/dcim/power-outlets/72/,,72,,2026-03-01T05:02:13.444798Z,[],,False,,Outlet 8,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-scranton-pdu01"", ""id"": 25, ""name"": ""dmi01-scranton-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/25/""}, ""display"": ""Input"", ""id"": 25, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/25/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/72/
True,"{""description"": """", ""display"": ""#42"", ""id"": 42, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/42/""}",B,,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#42"", ""id"": 42, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/42/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-stamford-rtr01"", ""id"": 29, ""name"": ""dmi01-stamford-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/29/""}, ""display"": ""PSU0"", ""id"": 29, ""name"": ""PSU0"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/29/""}]",True,dcim.powerport,2026-03-01T05:02:13.506167Z,{},,"{""description"": """", ""display"": ""dmi01-stamford-pdu01"", ""id"": 28, ""name"": ""dmi01-stamford-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/28/""}",Outlet 1,http://192.168.65.40:8000/dcim/power-outlets/73/,,73,,2026-03-01T05:02:27.745006Z,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#42"", ""id"": 42, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/42/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-stamford-rtr01"", ""id"": 29, ""name"": ""dmi01-stamford-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/29/""}, ""display"": ""PSU0"", ""id"": 29, ""name"": ""PSU0"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/29/""}]",dcim.powerport,False,,Outlet 1,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-stamford-pdu01"", ""id"": 28, ""name"": ""dmi01-stamford-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/28/""}, ""display"": ""Input"", ""id"": 28, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/28/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/73/
True,"{""description"": """", ""display"": ""#43"", ""id"": 43, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/43/""}",B,,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#43"", ""id"": 43, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/43/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-stamford-sw01"", ""id"": 30, ""name"": ""dmi01-stamford-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/30/""}, ""display"": ""Power Port"", ""id"": 30, ""name"": ""Power Port"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/30/""}]",True,dcim.powerport,2026-03-01T05:02:13.574059Z,{},,"{""description"": """", ""display"": ""dmi01-stamford-pdu01"", ""id"": 28, ""name"": ""dmi01-stamford-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/28/""}",Outlet 2,http://192.168.65.40:8000/dcim/power-outlets/74/,,74,,2026-03-01T05:02:27.948604Z,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#43"", ""id"": 43, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/43/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-stamford-sw01"", ""id"": 30, ""name"": ""dmi01-stamford-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/30/""}, ""display"": ""Power Port"", ""id"": 30, ""name"": ""Power Port"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/30/""}]",dcim.powerport,False,,Outlet 2,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-stamford-pdu01"", ""id"": 28, ""name"": ""dmi01-stamford-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/28/""}, ""display"": ""Input"", ""id"": 28, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/28/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/74/
False,,,,,,,2026-03-01T05:02:13.639860Z,{},,"{""description"": """", ""display"": ""dmi01-stamford-pdu01"", ""id"": 28, ""name"": ""dmi01-stamford-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/28/""}",Outlet 3,http://192.168.65.40:8000/dcim/power-outlets/75/,,75,,2026-03-01T05:02:13.639880Z,[],,False,,Outlet 3,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-stamford-pdu01"", ""id"": 28, ""name"": ""dmi01-stamford-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/28/""}, ""display"": ""Input"", ""id"": 28, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/28/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/75/
False,,,,,,,2026-03-01T05:02:13.704285Z,{},,"{""description"": """", ""display"": ""dmi01-stamford-pdu01"", ""id"": 28, ""name"": ""dmi01-stamford-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/28/""}",Outlet 4,http://192.168.65.40:8000/dcim/power-outlets/76/,,76,,2026-03-01T05:02:13.704304Z,[],,False,,Outlet 4,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-stamford-pdu01"", ""id"": 28, ""name"": ""dmi01-stamford-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/28/""}, ""display"": ""Input"", ""id"": 28, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/28/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/76/
False,,,,,,,2026-03-01T05:02:13.771885Z,{},,"{""description"": """", ""display"": ""dmi01-stamford-pdu01"", ""id"": 28, ""name"": ""dmi01-stamford-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/28/""}",Outlet 5,http://192.168.65.40:8000/dcim/power-outlets/77/,,77,,2026-03-01T05:02:13.771905Z,[],,False,,Outlet 5,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-stamford-pdu01"", ""id"": 28, ""name"": ""dmi01-stamford-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/28/""}, ""display"": ""Input"", ""id"": 28, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/28/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/77/
False,,,,,,,2026-03-01T05:02:13.837069Z,{},,"{""description"": """", ""display"": ""dmi01-stamford-pdu01"", ""id"": 28, ""name"": ""dmi01-stamford-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/28/""}",Outlet 6,http://192.168.65.40:8000/dcim/power-outlets/78/,,78,,2026-03-01T05:02:13.837089Z,[],,False,,Outlet 6,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-stamford-pdu01"", ""id"": 28, ""name"": ""dmi01-stamford-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/28/""}, ""display"": ""Input"", ""id"": 28, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/28/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/78/
False,,,,,,,2026-03-01T05:02:13.899692Z,{},,"{""description"": """", ""display"": ""dmi01-stamford-pdu01"", ""id"": 28, ""name"": ""dmi01-stamford-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/28/""}",Outlet 7,http://192.168.65.40:8000/dcim/power-outlets/79/,,79,,2026-03-01T05:02:13.899713Z,[],,False,,Outlet 7,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-stamford-pdu01"", ""id"": 28, ""name"": ""dmi01-stamford-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/28/""}, ""display"": ""Input"", ""id"": 28, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/28/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/79/
False,,,,,,,2026-03-01T05:02:14.012587Z,{},,"{""description"": """", ""display"": ""dmi01-stamford-pdu01"", ""id"": 28, ""name"": ""dmi01-stamford-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/28/""}",Outlet 8,http://192.168.65.40:8000/dcim/power-outlets/80/,,80,,2026-03-01T05:02:14.012607Z,[],,False,,Outlet 8,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-stamford-pdu01"", ""id"": 28, ""name"": ""dmi01-stamford-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/28/""}, ""display"": ""Input"", ""id"": 28, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/28/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/80/
True,"{""description"": """", ""display"": ""#44"", ""id"": 44, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/44/""}",B,,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#44"", ""id"": 44, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/44/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-syracuse-rtr01"", ""id"": 32, ""name"": ""dmi01-syracuse-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/32/""}, ""display"": ""PSU0"", ""id"": 32, ""name"": ""PSU0"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/32/""}]",True,dcim.powerport,2026-03-01T05:02:14.092711Z,{},,"{""description"": """", ""display"": ""dmi01-syracuse-pdu01"", ""id"": 31, ""name"": ""dmi01-syracuse-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/31/""}",Outlet 1,http://192.168.65.40:8000/dcim/power-outlets/81/,,81,,2026-03-01T05:02:28.152675Z,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#44"", ""id"": 44, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/44/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-syracuse-rtr01"", ""id"": 32, ""name"": ""dmi01-syracuse-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/32/""}, ""display"": ""PSU0"", ""id"": 32, ""name"": ""PSU0"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/32/""}]",dcim.powerport,False,,Outlet 1,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-syracuse-pdu01"", ""id"": 31, ""name"": ""dmi01-syracuse-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/31/""}, ""display"": ""Input"", ""id"": 31, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/31/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/81/
True,"{""description"": """", ""display"": ""#45"", ""id"": 45, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/45/""}",B,,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#45"", ""id"": 45, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/45/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-syracuse-sw01"", ""id"": 33, ""name"": ""dmi01-syracuse-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/33/""}, ""display"": ""Power Port"", ""id"": 33, ""name"": ""Power Port"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/33/""}]",True,dcim.powerport,2026-03-01T05:02:14.265215Z,{},,"{""description"": """", ""display"": ""dmi01-syracuse-pdu01"", ""id"": 31, ""name"": ""dmi01-syracuse-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/31/""}",Outlet 2,http://192.168.65.40:8000/dcim/power-outlets/82/,,82,,2026-03-01T05:02:28.359207Z,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#45"", ""id"": 45, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/45/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-syracuse-sw01"", ""id"": 33, ""name"": ""dmi01-syracuse-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/33/""}, ""display"": ""Power Port"", ""id"": 33, ""name"": ""Power Port"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/33/""}]",dcim.powerport,False,,Outlet 2,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-syracuse-pdu01"", ""id"": 31, ""name"": ""dmi01-syracuse-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/31/""}, ""display"": ""Input"", ""id"": 31, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/31/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/82/
False,,,,,,,2026-03-01T05:02:14.415426Z,{},,"{""description"": """", ""display"": ""dmi01-syracuse-pdu01"", ""id"": 31, ""name"": ""dmi01-syracuse-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/31/""}",Outlet 3,http://192.168.65.40:8000/dcim/power-outlets/83/,,83,,2026-03-01T05:02:14.415448Z,[],,False,,Outlet 3,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-syracuse-pdu01"", ""id"": 31, ""name"": ""dmi01-syracuse-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/31/""}, ""display"": ""Input"", ""id"": 31, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/31/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/83/
False,,,,,,,2026-03-01T05:02:14.647909Z,{},,"{""description"": """", ""display"": ""dmi01-syracuse-pdu01"", ""id"": 31, ""name"": ""dmi01-syracuse-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/31/""}",Outlet 4,http://192.168.65.40:8000/dcim/power-outlets/84/,,84,,2026-03-01T05:02:14.647928Z,[],,False,,Outlet 4,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-syracuse-pdu01"", ""id"": 31, ""name"": ""dmi01-syracuse-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/31/""}, ""display"": ""Input"", ""id"": 31, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/31/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/84/
False,,,,,,,2026-03-01T05:02:14.728271Z,{},,"{""description"": """", ""display"": ""dmi01-syracuse-pdu01"", ""id"": 31, ""name"": ""dmi01-syracuse-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/31/""}",Outlet 5,http://192.168.65.40:8000/dcim/power-outlets/85/,,85,,2026-03-01T05:02:14.728290Z,[],,False,,Outlet 5,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-syracuse-pdu01"", ""id"": 31, ""name"": ""dmi01-syracuse-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/31/""}, ""display"": ""Input"", ""id"": 31, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/31/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/85/
