_occupied,cable,cable_end,color,created,custom_fields,description,device,display,display_url,front_ports,id,label,last_updated,link_peers,link_peers_type,mark_connected,module,name,owner,positions,tags,type,url
False,,,,2026-03-01T05:21:48.130355Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 11,http://192.168.65.40:8000/dcim/rear-ports/495/,"[{""front_port"": 731, ""front_port_position"": 1, ""position"": 1}]",495,,2026-03-01T05:21:48.130375Z,[],,False,,Port 11,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/495/
False,,,,2026-03-01T05:21:48.201190Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 12,http://192.168.65.40:8000/dcim/rear-ports/496/,"[{""front_port"": 732, ""front_port_position"": 1, ""position"": 1}]",496,,2026-03-01T05:21:48.201211Z,[],,False,,Port 12,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/496/
False,,,,2026-03-01T05:21:48.266605Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 13,http://192.168.65.40:8000/dcim/rear-ports/497/,"[{""front_port"": 733, ""front_port_position"": 1, ""position"": 1}]",497,,2026-03-01T05:21:48.266624Z,[],,False,,Port 13,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/497/
False,,,,2026-03-01T05:21:48.329070Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 14,http://192.168.65.40:8000/dcim/rear-ports/498/,"[{""front_port"": 734, ""front_port_position"": 1, ""position"": 1}]",498,,2026-03-01T05:21:48.329090Z,[],,False,,Port 14,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/498/
False,,,,2026-03-01T05:21:48.391658Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 15,http://192.168.65.40:8000/dcim/rear-ports/499/,"[{""front_port"": 735, ""front_port_position"": 1, ""position"": 1}]",499,,2026-03-01T05:21:48.391677Z,[],,False,,Port 15,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/499/
False,,,,2026-03-01T05:21:48.474428Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 16,http://192.168.65.40:8000/dcim/rear-ports/500/,"[{""front_port"": 736, ""front_port_position"": 1, ""position"": 1}]",500,,2026-03-01T05:21:48.474448Z,[],,False,,Port 16,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/500/
False,,,,2026-03-01T05:21:48.537796Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 17,http://192.168.65.40:8000/dcim/rear-ports/501/,"[{""front_port"": 737, ""front_port_position"": 1, ""position"": 1}]",501,,2026-03-01T05:21:48.537816Z,[],,False,,Port 17,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/501/
False,,,,2026-03-01T05:21:48.612901Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 18,http://192.168.65.40:8000/dcim/rear-ports/502/,"[{""front_port"": 738, ""front_port_position"": 1, ""position"": 1}]",502,,2026-03-01T05:21:48.612920Z,[],,False,,Port 18,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/502/
False,,,,2026-03-01T05:21:48.685300Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 19,http://192.168.65.40:8000/dcim/rear-ports/503/,"[{""front_port"": 739, ""front_port_position"": 1, ""position"": 1}]",503,,2026-03-01T05:21:48.685320Z,[],,False,,Port 19,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/503/
False,,,,2026-03-01T05:21:48.747778Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 20,http://192.168.65.40:8000/dcim/rear-ports/504/,"[{""front_port"": 740, ""front_port_position"": 1, ""position"": 1}]",504,,2026-03-01T05:21:48.747798Z,[],,False,,Port 20,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/504/
False,,,,2026-03-01T05:21:48.840946Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 21,http://192.168.65.40:8000/dcim/rear-ports/505/,"[{""front_port"": 741, ""front_port_position"": 1, ""position"": 1}]",505,,2026-03-01T05:21:48.840966Z,[],,False,,Port 21,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/505/
False,,,,2026-03-01T05:21:48.947673Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 22,http://192.168.65.40:8000/dcim/rear-ports/506/,"[{""front_port"": 742, ""front_port_position"": 1, ""position"": 1}]",506,,2026-03-01T05:21:48.947692Z,[],,False,,Port 22,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/506/
False,,,,2026-03-01T05:21:49.023260Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 23,http://192.168.65.40:8000/dcim/rear-ports/507/,"[{""front_port"": 743, ""front_port_position"": 1, ""position"": 1}]",507,,2026-03-01T05:21:49.023280Z,[],,False,,Port 23,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/507/
False,,,,2026-03-01T05:21:49.088171Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 24,http://192.168.65.40:8000/dcim/rear-ports/508/,"[{""front_port"": 744, ""front_port_position"": 1, ""position"": 1}]",508,,2026-03-01T05:21:49.088194Z,[],,False,,Port 24,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/508/
False,,,,2026-03-01T05:21:49.164252Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 25,http://192.168.65.40:8000/dcim/rear-ports/509/,"[{""front_port"": 745, ""front_port_position"": 1, ""position"": 1}]",509,,2026-03-01T05:21:49.164275Z,[],,False,,Port 25,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/509/
False,,,,2026-03-01T05:21:49.236555Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 26,http://192.168.65.40:8000/dcim/rear-ports/510/,"[{""front_port"": 746, ""front_port_position"": 1, ""position"": 1}]",510,,2026-03-01T05:21:49.236575Z,[],,False,,Port 26,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/510/
False,,,,2026-03-01T05:21:49.296616Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 27,http://192.168.65.40:8000/dcim/rear-ports/511/,"[{""front_port"": 747, ""front_port_position"": 1, ""position"": 1}]",511,,2026-03-01T05:21:49.296635Z,[],,False,,Port 27,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/511/
False,,,,2026-03-01T05:21:49.363681Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 28,http://192.168.65.40:8000/dcim/rear-ports/512/,"[{""front_port"": 748, ""front_port_position"": 1, ""position"": 1}]",512,,2026-03-01T05:21:49.363701Z,[],,False,,Port 28,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/512/
False,,,,2026-03-01T05:21:49.431128Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 29,http://192.168.65.40:8000/dcim/rear-ports/513/,"[{""front_port"": 749, ""front_port_position"": 1, ""position"": 1}]",513,,2026-03-01T05:21:49.431149Z,[],,False,,Port 29,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/513/
False,,,,2026-03-01T05:21:49.514873Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 30,http://192.168.65.40:8000/dcim/rear-ports/514/,"[{""front_port"": 750, ""front_port_position"": 1, ""position"": 1}]",514,,2026-03-01T05:21:49.514894Z,[],,False,,Port 30,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/514/
False,,,,2026-03-01T05:21:49.578622Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 31,http://192.168.65.40:8000/dcim/rear-ports/515/,"[{""front_port"": 751, ""front_port_position"": 1, ""position"": 1}]",515,,2026-03-01T05:21:49.578642Z,[],,False,,Port 31,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/515/
False,,,,2026-03-01T05:21:49.641708Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 32,http://192.168.65.40:8000/dcim/rear-ports/516/,"[{""front_port"": 752, ""front_port_position"": 1, ""position"": 1}]",516,,2026-03-01T05:21:49.641728Z,[],,False,,Port 32,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/516/
False,,,,2026-03-01T05:21:49.704750Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 33,http://192.168.65.40:8000/dcim/rear-ports/517/,"[{""front_port"": 753, ""front_port_position"": 1, ""position"": 1}]",517,,2026-03-01T05:21:49.704769Z,[],,False,,Port 33,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/517/
False,,,,2026-03-01T05:21:49.772035Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 34,http://192.168.65.40:8000/dcim/rear-ports/518/,"[{""front_port"": 754, ""front_port_position"": 1, ""position"": 1}]",518,,2026-03-01T05:21:49.772054Z,[],,False,,Port 34,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/518/
False,,,,2026-03-01T05:21:49.844280Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 35,http://192.168.65.40:8000/dcim/rear-ports/519/,"[{""front_port"": 755, ""front_port_position"": 1, ""position"": 1}]",519,,2026-03-01T05:21:49.844299Z,[],,False,,Port 35,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/519/
False,,,,2026-03-01T05:21:49.914195Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 36,http://192.168.65.40:8000/dcim/rear-ports/520/,"[{""front_port"": 756, ""front_port_position"": 1, ""position"": 1}]",520,,2026-03-01T05:21:49.914218Z,[],,False,,Port 36,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/520/
False,,,,2026-03-01T05:21:49.986628Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 37,http://192.168.65.40:8000/dcim/rear-ports/521/,"[{""front_port"": 757, ""front_port_position"": 1, ""position"": 1}]",521,,2026-03-01T05:21:49.986647Z,[],,False,,Port 37,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/521/
False,,,,2026-03-01T05:21:50.049963Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 38,http://192.168.65.40:8000/dcim/rear-ports/522/,"[{""front_port"": 758, ""front_port_position"": 1, ""position"": 1}]",522,,2026-03-01T05:21:50.049982Z,[],,False,,Port 38,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/522/
False,,,,2026-03-01T05:21:50.113749Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 39,http://192.168.65.40:8000/dcim/rear-ports/523/,"[{""front_port"": 759, ""front_port_position"": 1, ""position"": 1}]",523,,2026-03-01T05:21:50.113768Z,[],,False,,Port 39,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/523/
False,,,,2026-03-01T05:21:50.181068Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 40,http://192.168.65.40:8000/dcim/rear-ports/524/,"[{""front_port"": 760, ""front_port_position"": 1, ""position"": 1}]",524,,2026-03-01T05:21:50.181087Z,[],,False,,Port 40,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/524/
False,,,,2026-03-01T05:21:50.251175Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 41,http://192.168.65.40:8000/dcim/rear-ports/525/,"[{""front_port"": 761, ""front_port_position"": 1, ""position"": 1}]",525,,2026-03-01T05:21:50.251195Z,[],,False,,Port 41,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/525/
False,,,,2026-03-01T05:21:50.314569Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 42,http://192.168.65.40:8000/dcim/rear-ports/526/,"[{""front_port"": 762, ""front_port_position"": 1, ""position"": 1}]",526,,2026-03-01T05:21:50.314588Z,[],,False,,Port 42,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/526/
False,,,,2026-03-01T05:21:50.377935Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 43,http://192.168.65.40:8000/dcim/rear-ports/527/,"[{""front_port"": 763, ""front_port_position"": 1, ""position"": 1}]",527,,2026-03-01T05:21:50.377955Z,[],,False,,Port 43,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/527/
False,,,,2026-03-01T05:21:50.441663Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 44,http://192.168.65.40:8000/dcim/rear-ports/528/,"[{""front_port"": 764, ""front_port_position"": 1, ""position"": 1}]",528,,2026-03-01T05:21:50.441684Z,[],,False,,Port 44,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/528/
False,,,,2026-03-01T05:21:50.504936Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 45,http://192.168.65.40:8000/dcim/rear-ports/529/,"[{""front_port"": 765, ""front_port_position"": 1, ""position"": 1}]",529,,2026-03-01T05:21:50.504974Z,[],,False,,Port 45,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/529/
False,,,,2026-03-01T05:21:50.585903Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 46,http://192.168.65.40:8000/dcim/rear-ports/530/,"[{""front_port"": 766, ""front_port_position"": 1, ""position"": 1}]",530,,2026-03-01T05:21:50.585923Z,[],,False,,Port 46,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/530/
False,,,,2026-03-01T05:21:50.653071Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 47,http://192.168.65.40:8000/dcim/rear-ports/531/,"[{""front_port"": 767, ""front_port_position"": 1, ""position"": 1}]",531,,2026-03-01T05:21:50.653091Z,[],,False,,Port 47,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/531/
False,,,,2026-03-01T05:21:50.717954Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (83)"", ""id"": 83, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/83/""}",Port 48,http://192.168.65.40:8000/dcim/rear-ports/532/,"[{""front_port"": 768, ""front_port_position"": 1, ""position"": 1}]",532,,2026-03-01T05:21:50.717973Z,[],,False,,Port 48,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/532/
False,,,,2026-03-01T05:21:50.781471Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (84)"", ""id"": 84, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/84/""}",Port 1,http://192.168.65.40:8000/dcim/rear-ports/533/,"[{""front_port"": 769, ""front_port_position"": 1, ""position"": 1}]",533,,2026-03-01T05:21:50.781491Z,[],,False,,Port 1,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/533/
False,,,,2026-03-01T05:21:50.849880Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (84)"", ""id"": 84, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/84/""}",Port 2,http://192.168.65.40:8000/dcim/rear-ports/534/,"[{""front_port"": 770, ""front_port_position"": 1, ""position"": 1}]",534,,2026-03-01T05:21:50.849901Z,[],,False,,Port 2,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/534/
False,,,,2026-03-01T05:21:50.920829Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (84)"", ""id"": 84, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/84/""}",Port 3,http://192.168.65.40:8000/dcim/rear-ports/535/,"[{""front_port"": 771, ""front_port_position"": 1, ""position"": 1}]",535,,2026-03-01T05:21:50.920848Z,[],,False,,Port 3,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/535/
False,,,,2026-03-01T05:21:50.984440Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (84)"", ""id"": 84, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/84/""}",Port 4,http://192.168.65.40:8000/dcim/rear-ports/536/,"[{""front_port"": 772, ""front_port_position"": 1, ""position"": 1}]",536,,2026-03-01T05:21:50.984460Z,[],,False,,Port 4,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/536/
False,,,,2026-03-01T05:21:51.048523Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (84)"", ""id"": 84, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/84/""}",Port 5,http://192.168.65.40:8000/dcim/rear-ports/537/,"[{""front_port"": 773, ""front_port_position"": 1, ""position"": 1}]",537,,2026-03-01T05:21:51.048543Z,[],,False,,Port 5,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/537/
False,,,,2026-03-01T05:21:51.112978Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (84)"", ""id"": 84, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/84/""}",Port 6,http://192.168.65.40:8000/dcim/rear-ports/538/,"[{""front_port"": 774, ""front_port_position"": 1, ""position"": 1}]",538,,2026-03-01T05:21:51.112999Z,[],,False,,Port 6,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/538/
False,,,,2026-03-01T05:21:51.176411Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (84)"", ""id"": 84, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/84/""}",Port 7,http://192.168.65.40:8000/dcim/rear-ports/539/,"[{""front_port"": 775, ""front_port_position"": 1, ""position"": 1}]",539,,2026-03-01T05:21:51.176431Z,[],,False,,Port 7,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/539/
False,,,,2026-03-01T05:21:51.240475Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (84)"", ""id"": 84, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/84/""}",Port 8,http://192.168.65.40:8000/dcim/rear-ports/540/,"[{""front_port"": 776, ""front_port_position"": 1, ""position"": 1}]",540,,2026-03-01T05:21:51.240495Z,[],,False,,Port 8,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/540/
False,,,,2026-03-01T05:21:51.307507Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (84)"", ""id"": 84, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/84/""}",Port 9,http://192.168.65.40:8000/dcim/rear-ports/541/,"[{""front_port"": 777, ""front_port_position"": 1, ""position"": 1}]",541,,2026-03-01T05:21:51.307526Z,[],,False,,Port 9,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/541/
False,,,,2026-03-01T05:21:51.376440Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (84)"", ""id"": 84, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/84/""}",Port 10,http://192.168.65.40:8000/dcim/rear-ports/542/,"[{""front_port"": 778, ""front_port_position"": 1, ""position"": 1}]",542,,2026-03-01T05:21:51.376460Z,[],,False,,Port 10,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/542/
False,,,,2026-03-01T05:21:51.440734Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (84)"", ""id"": 84, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/84/""}",Port 11,http://192.168.65.40:8000/dcim/rear-ports/543/,"[{""front_port"": 779, ""front_port_position"": 1, ""position"": 1}]",543,,2026-03-01T05:21:51.440753Z,[],,False,,Port 11,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/543/
False,,,,2026-03-01T05:21:51.502856Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (84)"", ""id"": 84, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/84/""}",Port 12,http://192.168.65.40:8000/dcim/rear-ports/544/,"[{""front_port"": 780, ""front_port_position"": 1, ""position"": 1}]",544,,2026-03-01T05:21:51.502875Z,[],,False,,Port 12,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/544/
False,,,,2026-03-01T05:21:51.576647Z,{},,"{""description"": """", ""display"": ""Panduit 48-Port Patch Panel (84)"", ""id"": 84, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/84/""}",Port 13,http://192.168.65.40:8000/dcim/rear-ports/545/,"[{""front_port"": 781, ""front_port_position"": 1, ""position"": 1}]",545,,2026-03-01T05:21:51.576669Z,[],,False,,Port 13,,1,[],"{""label"": ""110 Punch"", ""value"": ""110-punch""}",http://192.168.65.40:8000/api/dcim/rear-ports/545/
