_occupied,bridge,bridge_interfaces,cable,cable_end,connected_endpoints,connected_endpoints_reachable,connected_endpoints_type,count_fhrp_groups,count_ipaddresses,created,custom_fields,description,device,display,display_url,duplex,enabled,id,l2vpn_termination,label,lag,last_updated,link_peers,link_peers_type,mac_address,mac_addresses,mark_connected,mgmt_only,mode,module,mtu,name,owner,parent,poe_mode,poe_type,primary_mac_address,qinq_svlan,rf_channel,rf_channel_frequency,rf_channel_width,rf_role,speed,tagged_vlans,tags,tx_power,type,untagged_vlan,url,vdcs,vlan_translation_policy,vrf,wireless_lans,wireless_link,wwn
False,,[],,,,,,0,0,2026-03-01T05:00:09.340095Z,{},,"{""description"": """", ""display"": ""Juniper QFX5100-48T-6Q (65)"", ""id"": 65, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/65/""}",xe-2/0/36,http://192.168.65.40:8000/dcim/interfaces/1063/,,True,1063,,,,2026-03-01T05:00:09.340114Z,[],,,[],False,False,,,,xe-2/0/36,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1063/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:09.428255Z,{},,"{""description"": """", ""display"": ""Juniper QFX5100-48T-6Q (65)"", ""id"": 65, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/65/""}",xe-2/0/37,http://192.168.65.40:8000/dcim/interfaces/1064/,,True,1064,,,,2026-03-01T05:00:09.428274Z,[],,,[],False,False,,,,xe-2/0/37,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1064/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:09.519947Z,{},,"{""description"": """", ""display"": ""Juniper QFX5100-48T-6Q (65)"", ""id"": 65, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/65/""}",xe-2/0/38,http://192.168.65.40:8000/dcim/interfaces/1065/,,True,1065,,,,2026-03-01T05:00:09.519967Z,[],,,[],False,False,,,,xe-2/0/38,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1065/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:09.612098Z,{},,"{""description"": """", ""display"": ""Juniper QFX5100-48T-6Q (65)"", ""id"": 65, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/65/""}",xe-2/0/39,http://192.168.65.40:8000/dcim/interfaces/1066/,,True,1066,,,,2026-03-01T05:00:09.612118Z,[],,,[],False,False,,,,xe-2/0/39,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1066/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:09.700317Z,{},,"{""description"": """", ""display"": ""Juniper QFX5100-48T-6Q (65)"", ""id"": 65, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/65/""}",xe-2/0/40,http://192.168.65.40:8000/dcim/interfaces/1067/,,True,1067,,,,2026-03-01T05:00:09.700335Z,[],,,[],False,False,,,,xe-2/0/40,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1067/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:09.796838Z,{},,"{""description"": """", ""display"": ""Juniper QFX5100-48T-6Q (65)"", ""id"": 65, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/65/""}",xe-2/0/41,http://192.168.65.40:8000/dcim/interfaces/1068/,,True,1068,,,,2026-03-01T05:00:09.796857Z,[],,,[],False,False,,,,xe-2/0/41,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1068/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:10.180160Z,{},,"{""description"": """", ""display"": ""Juniper QFX5100-48T-6Q (65)"", ""id"": 65, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/65/""}",xe-2/0/42,http://192.168.65.40:8000/dcim/interfaces/1069/,,True,1069,,,,2026-03-01T05:00:10.180178Z,[],,,[],False,False,,,,xe-2/0/42,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1069/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:10.273448Z,{},,"{""description"": """", ""display"": ""Juniper QFX5100-48T-6Q (65)"", ""id"": 65, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/65/""}",xe-2/0/43,http://192.168.65.40:8000/dcim/interfaces/1070/,,True,1070,,,,2026-03-01T05:00:10.273468Z,[],,,[],False,False,,,,xe-2/0/43,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1070/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:10.363310Z,{},,"{""description"": """", ""display"": ""Juniper QFX5100-48T-6Q (65)"", ""id"": 65, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/65/""}",xe-2/0/44,http://192.168.65.40:8000/dcim/interfaces/1071/,,True,1071,,,,2026-03-01T05:00:10.363331Z,[],,,[],False,False,,,,xe-2/0/44,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1071/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:10.468179Z,{},,"{""description"": """", ""display"": ""Juniper QFX5100-48T-6Q (65)"", ""id"": 65, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/65/""}",xe-2/0/45,http://192.168.65.40:8000/dcim/interfaces/1072/,,True,1072,,,,2026-03-01T05:00:10.468198Z,[],,,[],False,False,,,,xe-2/0/45,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1072/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:10.568679Z,{},,"{""description"": """", ""display"": ""Juniper QFX5100-48T-6Q (65)"", ""id"": 65, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/65/""}",xe-2/0/46,http://192.168.65.40:8000/dcim/interfaces/1073/,,True,1073,,,,2026-03-01T05:00:10.568699Z,[],,,[],False,False,,,,xe-2/0/46,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1073/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:10.666634Z,{},,"{""description"": """", ""display"": ""Juniper QFX5100-48T-6Q (65)"", ""id"": 65, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/65/""}",xe-2/0/47,http://192.168.65.40:8000/dcim/interfaces/1074/,,True,1074,,,,2026-03-01T05:00:10.666653Z,[],,,[],False,False,,,,xe-2/0/47,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1074/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:10.759052Z,{},,"{""description"": """", ""display"": ""Juniper QFX5100-48T-6Q (65)"", ""id"": 65, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/65/""}",vme,http://192.168.65.40:8000/dcim/interfaces/1075/,,True,1075,,,,2026-03-01T05:00:10.759071Z,[],,,[],False,True,,,,vme,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1075/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:10.860104Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",et-1/0/48,http://192.168.65.40:8000/dcim/interfaces/1076/,,True,1076,,,,2026-03-01T05:00:10.860126Z,[],,,[],False,False,,,,et-1/0/48,,,,,,,,,,,,[],[],,"{""label"": ""QSFP+ (40GE)"", ""value"": ""40gbase-x-qsfpp""}",,http://192.168.65.40:8000/api/dcim/interfaces/1076/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:11.212569Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",et-1/0/49,http://192.168.65.40:8000/dcim/interfaces/1077/,,True,1077,,,,2026-03-01T05:00:11.212593Z,[],,,[],False,False,,,,et-1/0/49,,,,,,,,,,,,[],[],,"{""label"": ""QSFP+ (40GE)"", ""value"": ""40gbase-x-qsfpp""}",,http://192.168.65.40:8000/api/dcim/interfaces/1077/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:11.405928Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",et-1/0/50,http://192.168.65.40:8000/dcim/interfaces/1078/,,True,1078,,,,2026-03-01T05:00:11.405946Z,[],,,[],False,False,,,,et-1/0/50,,,,,,,,,,,,[],[],,"{""label"": ""QSFP+ (40GE)"", ""value"": ""40gbase-x-qsfpp""}",,http://192.168.65.40:8000/api/dcim/interfaces/1078/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:11.507553Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",et-1/0/51,http://192.168.65.40:8000/dcim/interfaces/1079/,,True,1079,,,,2026-03-01T05:00:11.507572Z,[],,,[],False,False,,,,et-1/0/51,,,,,,,,,,,,[],[],,"{""label"": ""QSFP+ (40GE)"", ""value"": ""40gbase-x-qsfpp""}",,http://192.168.65.40:8000/api/dcim/interfaces/1079/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:11.599431Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",et-1/0/52,http://192.168.65.40:8000/dcim/interfaces/1080/,,True,1080,,,,2026-03-01T05:00:11.599449Z,[],,,[],False,False,,,,et-1/0/52,,,,,,,,,,,,[],[],,"{""label"": ""QSFP+ (40GE)"", ""value"": ""40gbase-x-qsfpp""}",,http://192.168.65.40:8000/api/dcim/interfaces/1080/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:11.699597Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",et-1/0/53,http://192.168.65.40:8000/dcim/interfaces/1081/,,True,1081,,,,2026-03-01T05:00:11.699615Z,[],,,[],False,False,,,,et-1/0/53,,,,,,,,,,,,[],[],,"{""label"": ""QSFP+ (40GE)"", ""value"": ""40gbase-x-qsfpp""}",,http://192.168.65.40:8000/api/dcim/interfaces/1081/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:11.785265Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/0,http://192.168.65.40:8000/dcim/interfaces/1082/,,True,1082,,,,2026-03-01T05:00:11.785284Z,[],,,[],False,False,,,,xe-1/0/0,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1082/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:11.890266Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/1,http://192.168.65.40:8000/dcim/interfaces/1083/,,True,1083,,,,2026-03-01T05:00:11.890292Z,[],,,[],False,False,,,,xe-1/0/1,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1083/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:12.020418Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/2,http://192.168.65.40:8000/dcim/interfaces/1084/,,True,1084,,,,2026-03-01T05:00:12.020436Z,[],,,[],False,False,,,,xe-1/0/2,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1084/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:12.123744Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/3,http://192.168.65.40:8000/dcim/interfaces/1085/,,True,1085,,,,2026-03-01T05:00:12.123763Z,[],,,[],False,False,,,,xe-1/0/3,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1085/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:12.210782Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/4,http://192.168.65.40:8000/dcim/interfaces/1086/,,True,1086,,,,2026-03-01T05:00:12.210801Z,[],,,[],False,False,,,,xe-1/0/4,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1086/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:12.298975Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/5,http://192.168.65.40:8000/dcim/interfaces/1087/,,True,1087,,,,2026-03-01T05:00:12.298993Z,[],,,[],False,False,,,,xe-1/0/5,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1087/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:12.396041Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/6,http://192.168.65.40:8000/dcim/interfaces/1088/,,True,1088,,,,2026-03-01T05:00:12.396060Z,[],,,[],False,False,,,,xe-1/0/6,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1088/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:12.484796Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/7,http://192.168.65.40:8000/dcim/interfaces/1089/,,True,1089,,,,2026-03-01T05:00:12.484816Z,[],,,[],False,False,,,,xe-1/0/7,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1089/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:12.576701Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/8,http://192.168.65.40:8000/dcim/interfaces/1090/,,True,1090,,,,2026-03-01T05:00:12.576721Z,[],,,[],False,False,,,,xe-1/0/8,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1090/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:12.667219Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/9,http://192.168.65.40:8000/dcim/interfaces/1091/,,True,1091,,,,2026-03-01T05:00:12.667238Z,[],,,[],False,False,,,,xe-1/0/9,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1091/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:12.766244Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/10,http://192.168.65.40:8000/dcim/interfaces/1092/,,True,1092,,,,2026-03-01T05:00:12.766265Z,[],,,[],False,False,,,,xe-1/0/10,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1092/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:12.857794Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/11,http://192.168.65.40:8000/dcim/interfaces/1093/,,True,1093,,,,2026-03-01T05:00:12.857812Z,[],,,[],False,False,,,,xe-1/0/11,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1093/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:12.952117Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/12,http://192.168.65.40:8000/dcim/interfaces/1094/,,True,1094,,,,2026-03-01T05:00:12.952137Z,[],,,[],False,False,,,,xe-1/0/12,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1094/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:13.147397Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/13,http://192.168.65.40:8000/dcim/interfaces/1095/,,True,1095,,,,2026-03-01T05:00:13.147415Z,[],,,[],False,False,,,,xe-1/0/13,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1095/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:13.237215Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/14,http://192.168.65.40:8000/dcim/interfaces/1096/,,True,1096,,,,2026-03-01T05:00:13.237236Z,[],,,[],False,False,,,,xe-1/0/14,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1096/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:13.324498Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/15,http://192.168.65.40:8000/dcim/interfaces/1097/,,True,1097,,,,2026-03-01T05:00:13.324516Z,[],,,[],False,False,,,,xe-1/0/15,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1097/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:13.476328Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/16,http://192.168.65.40:8000/dcim/interfaces/1098/,,True,1098,,,,2026-03-01T05:00:13.476347Z,[],,,[],False,False,,,,xe-1/0/16,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1098/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:13.588122Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/17,http://192.168.65.40:8000/dcim/interfaces/1099/,,True,1099,,,,2026-03-01T05:00:13.588142Z,[],,,[],False,False,,,,xe-1/0/17,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1099/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:13.694189Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/18,http://192.168.65.40:8000/dcim/interfaces/1100/,,True,1100,,,,2026-03-01T05:00:13.694209Z,[],,,[],False,False,,,,xe-1/0/18,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1100/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:13.798453Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/19,http://192.168.65.40:8000/dcim/interfaces/1101/,,True,1101,,,,2026-03-01T05:00:13.798473Z,[],,,[],False,False,,,,xe-1/0/19,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1101/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:13.887972Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/20,http://192.168.65.40:8000/dcim/interfaces/1102/,,True,1102,,,,2026-03-01T05:00:13.887992Z,[],,,[],False,False,,,,xe-1/0/20,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1102/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:14.210469Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/21,http://192.168.65.40:8000/dcim/interfaces/1103/,,True,1103,,,,2026-03-01T05:00:14.210489Z,[],,,[],False,False,,,,xe-1/0/21,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1103/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:14.298250Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/22,http://192.168.65.40:8000/dcim/interfaces/1104/,,True,1104,,,,2026-03-01T05:00:14.298270Z,[],,,[],False,False,,,,xe-1/0/22,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1104/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:14.391187Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/23,http://192.168.65.40:8000/dcim/interfaces/1105/,,True,1105,,,,2026-03-01T05:00:14.391206Z,[],,,[],False,False,,,,xe-1/0/23,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1105/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:14.480317Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/24,http://192.168.65.40:8000/dcim/interfaces/1106/,,True,1106,,,,2026-03-01T05:00:14.480337Z,[],,,[],False,False,,,,xe-1/0/24,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1106/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:14.579941Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/25,http://192.168.65.40:8000/dcim/interfaces/1107/,,True,1107,,,,2026-03-01T05:00:14.579959Z,[],,,[],False,False,,,,xe-1/0/25,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1107/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:14.675571Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/26,http://192.168.65.40:8000/dcim/interfaces/1108/,,True,1108,,,,2026-03-01T05:00:14.675592Z,[],,,[],False,False,,,,xe-1/0/26,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1108/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T05:00:14.764314Z,{},,"{""description"": """", ""display"": ""r106-torsw:1"", ""id"": 66, ""name"": null, ""url"": ""http://192.168.65.40:8000/api/dcim/devices/66/""}",xe-1/0/27,http://192.168.65.40:8000/dcim/interfaces/1109/,,True,1109,,,,2026-03-01T05:00:14.764333Z,[],,,[],False,False,,,,xe-1/0/27,,,,,,,,,,,,[],[],,"{""label"": ""10GBASE-T (10GE)"", ""value"": ""10gbase-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1109/,[],,,[],,
