a_terminations,b_terminations,color,comments,created,custom_fields,description,display,display_url,id,label,last_updated,length,length_unit,owner,profile,status,tags,tenant,type,url
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#64"", ""id"": 64, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/64/""}, ""circuit"": {""cid"": ""1002840457"", ""description"": """", ""display"": ""1002840457"", ""id"": 2, ""provider"": {""description"": """", ""display"": ""CenturyLink"", ""id"": 2, ""name"": ""CenturyLink"", ""slug"": ""centurylink"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/2/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/2/""}, ""description"": """", ""display"": ""1002840457: Termination Z"", ""id"": 2, ""term_side"": ""Z"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/2/""}, ""object_id"": 2, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#64"", ""id"": 64, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/64/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-akron-sw01"", ""id"": 3, ""name"": ""dmi01-akron-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/3/""}, ""display"": ""GigabitEthernet1/0/5"", ""id"": 15, ""name"": ""GigabitEthernet1/0/5"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/15/""}, ""object_id"": 15, ""object_type"": ""dcim.interface""}]",2196f3,,2026-03-01T05:38:52.628283Z,{},,#64,http://192.168.65.40:8000/dcim/cables/64/,64,,2026-03-01T05:38:52.705088Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/64/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#65"", ""id"": 65, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/65/""}, ""circuit"": {""cid"": ""1002841093"", ""description"": """", ""display"": ""1002841093"", ""id"": 3, ""provider"": {""description"": """", ""display"": ""CenturyLink"", ""id"": 2, ""name"": ""CenturyLink"", ""slug"": ""centurylink"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/2/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/3/""}, ""description"": """", ""display"": ""1002841093: Termination Z"", ""id"": 3, ""term_side"": ""Z"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/3/""}, ""object_id"": 3, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#65"", ""id"": 65, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/65/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-akron-sw01"", ""id"": 3, ""name"": ""dmi01-akron-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/3/""}, ""display"": ""GigabitEthernet1/0/18"", ""id"": 28, ""name"": ""GigabitEthernet1/0/18"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/28/""}, ""object_id"": 28, ""object_type"": ""dcim.interface""}]",2196f3,,2026-03-01T05:38:52.852866Z,{},,#65,http://192.168.65.40:8000/dcim/cables/65/,65,,2026-03-01T05:38:52.929460Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/65/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#66"", ""id"": 66, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/66/""}, ""circuit"": {""cid"": ""1002842917"", ""description"": """", ""display"": ""1002842917"", ""id"": 4, ""provider"": {""description"": """", ""display"": ""CenturyLink"", ""id"": 2, ""name"": ""CenturyLink"", ""slug"": ""centurylink"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/2/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/4/""}, ""description"": """", ""display"": ""1002842917: Termination Z"", ""id"": 4, ""term_side"": ""Z"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/4/""}, ""object_id"": 4, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#66"", ""id"": 66, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/66/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-akron-sw01"", ""id"": 3, ""name"": ""dmi01-akron-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/3/""}, ""display"": ""GigabitEthernet1/0/31"", ""id"": 41, ""name"": ""GigabitEthernet1/0/31"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/41/""}, ""object_id"": 41, ""object_type"": ""dcim.interface""}]",2196f3,,2026-03-01T05:38:53.059137Z,{},,#66,http://192.168.65.40:8000/dcim/cables/66/,66,,2026-03-01T05:38:53.135863Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/66/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#67"", ""id"": 67, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/67/""}, ""circuit"": {""cid"": ""1002843016"", ""description"": """", ""display"": ""1002843016"", ""id"": 5, ""provider"": {""description"": """", ""display"": ""CenturyLink"", ""id"": 2, ""name"": ""CenturyLink"", ""slug"": ""centurylink"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/2/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/5/""}, ""description"": """", ""display"": ""1002843016: Termination Z"", ""id"": 5, ""term_side"": ""Z"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/5/""}, ""object_id"": 5, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#67"", ""id"": 67, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/67/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-akron-sw01"", ""id"": 3, ""name"": ""dmi01-akron-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/3/""}, ""display"": ""GigabitEthernet1/0/44"", ""id"": 54, ""name"": ""GigabitEthernet1/0/44"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/54/""}, ""object_id"": 54, ""object_type"": ""dcim.interface""}]",2196f3,,2026-03-01T05:38:53.368800Z,{},,#67,http://192.168.65.40:8000/dcim/cables/67/,67,,2026-03-01T05:38:53.445219Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/67/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#68"", ""id"": 68, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/68/""}, ""circuit"": {""cid"": ""1002843350"", ""description"": """", ""display"": ""1002843350"", ""id"": 6, ""provider"": {""description"": """", ""display"": ""CenturyLink"", ""id"": 2, ""name"": ""CenturyLink"", ""slug"": ""centurylink"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/2/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/6/""}, ""description"": """", ""display"": ""1002843350: Termination Z"", ""id"": 6, ""term_side"": ""Z"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/6/""}, ""object_id"": 6, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#68"", ""id"": 68, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/68/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-albany-rtr01"", ""id"": 5, ""name"": ""dmi01-albany-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/5/""}, ""display"": ""GigabitEthernet0/1/4"", ""id"": 67, ""name"": ""GigabitEthernet0/1/4"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/67/""}, ""object_id"": 67, ""object_type"": ""dcim.interface""}]",2196f3,,2026-03-01T05:38:53.554781Z,{},,#68,http://192.168.65.40:8000/dcim/cables/68/,68,,2026-03-01T05:38:53.631698Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/68/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#69"", ""id"": 69, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/69/""}, ""circuit"": {""cid"": ""1002843428"", ""description"": """", ""display"": ""1002843428"", ""id"": 7, ""provider"": {""description"": """", ""display"": ""CenturyLink"", ""id"": 2, ""name"": ""CenturyLink"", ""slug"": ""centurylink"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/2/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/7/""}, ""description"": """", ""display"": ""1002843428: Termination Z"", ""id"": 7, ""term_side"": ""Z"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/7/""}, ""object_id"": 7, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#69"", ""id"": 69, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/69/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-albany-sw01"", ""id"": 6, ""name"": ""dmi01-albany-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/6/""}, ""display"": ""GigabitEthernet1/0/8"", ""id"": 80, ""name"": ""GigabitEthernet1/0/8"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/80/""}, ""object_id"": 80, ""object_type"": ""dcim.interface""}]",2196f3,,2026-03-01T05:38:53.739357Z,{},,#69,http://192.168.65.40:8000/dcim/cables/69/,69,,2026-03-01T05:38:53.830627Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/69/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#70"", ""id"": 70, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/70/""}, ""circuit"": {""cid"": ""1002843688"", ""description"": """", ""display"": ""1002843688"", ""id"": 8, ""provider"": {""description"": """", ""display"": ""CenturyLink"", ""id"": 2, ""name"": ""CenturyLink"", ""slug"": ""centurylink"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/2/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/8/""}, ""description"": """", ""display"": ""1002843688: Termination Z"", ""id"": 8, ""term_side"": ""Z"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/8/""}, ""object_id"": 8, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#70"", ""id"": 70, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/70/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-albany-sw01"", ""id"": 6, ""name"": ""dmi01-albany-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/6/""}, ""display"": ""GigabitEthernet1/0/21"", ""id"": 93, ""name"": ""GigabitEthernet1/0/21"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/93/""}, ""object_id"": 93, ""object_type"": ""dcim.interface""}]",2196f3,,2026-03-01T05:38:53.998844Z,{},,#70,http://192.168.65.40:8000/dcim/cables/70/,70,,2026-03-01T05:38:54.078358Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/70/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#71"", ""id"": 71, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/71/""}, ""circuit"": {""cid"": ""1002844901"", ""description"": """", ""display"": ""1002844901"", ""id"": 9, ""provider"": {""description"": """", ""display"": ""CenturyLink"", ""id"": 2, ""name"": ""CenturyLink"", ""slug"": ""centurylink"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/2/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/9/""}, ""description"": """", ""display"": ""1002844901: Termination Z"", ""id"": 9, ""term_side"": ""Z"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/9/""}, ""object_id"": 9, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#71"", ""id"": 71, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/71/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-albany-sw01"", ""id"": 6, ""name"": ""dmi01-albany-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/6/""}, ""display"": ""GigabitEthernet1/0/34"", ""id"": 106, ""name"": ""GigabitEthernet1/0/34"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/106/""}, ""object_id"": 106, ""object_type"": ""dcim.interface""}]",2196f3,,2026-03-01T05:38:55.221132Z,{},,#71,http://192.168.65.40:8000/dcim/cables/71/,71,,2026-03-01T05:38:55.323489Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/71/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#72"", ""id"": 72, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/72/""}, ""circuit"": {""cid"": ""1002844927"", ""description"": """", ""display"": ""1002844927"", ""id"": 10, ""provider"": {""description"": """", ""display"": ""CenturyLink"", ""id"": 2, ""name"": ""CenturyLink"", ""slug"": ""centurylink"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/2/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/10/""}, ""description"": """", ""display"": ""1002844927: Termination Z"", ""id"": 10, ""term_side"": ""Z"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/10/""}, ""object_id"": 10, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#72"", ""id"": 72, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/72/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-albany-sw01"", ""id"": 6, ""name"": ""dmi01-albany-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/6/""}, ""display"": ""GigabitEthernet1/0/47"", ""id"": 119, ""name"": ""GigabitEthernet1/0/47"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/119/""}, ""object_id"": 119, ""object_type"": ""dcim.interface""}]",2196f3,,2026-03-01T05:38:56.456478Z,{},,#72,http://192.168.65.40:8000/dcim/cables/72/,72,,2026-03-01T05:38:56.534051Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/72/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#73"", ""id"": 73, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/73/""}, ""circuit"": {""cid"": ""1002844978"", ""description"": """", ""display"": ""1002844978"", ""id"": 11, ""provider"": {""description"": """", ""display"": ""CenturyLink"", ""id"": 2, ""name"": ""CenturyLink"", ""slug"": ""centurylink"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/2/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/11/""}, ""description"": """", ""display"": ""1002844978: Termination Z"", ""id"": 11, ""term_side"": ""Z"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/11/""}, ""object_id"": 11, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#73"", ""id"": 73, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/73/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-binghamton-rtr01"", ""id"": 8, ""name"": ""dmi01-binghamton-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/8/""}, ""display"": ""GigabitEthernet0/1/7"", ""id"": 132, ""name"": ""GigabitEthernet0/1/7"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/132/""}, ""object_id"": 132, ""object_type"": ""dcim.interface""}]",2196f3,,2026-03-01T05:38:56.755265Z,{},,#73,http://192.168.65.40:8000/dcim/cables/73/,73,,2026-03-01T05:38:56.841782Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/73/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#74"", ""id"": 74, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/74/""}, ""circuit"": {""cid"": ""1002845894"", ""description"": """", ""display"": ""1002845894"", ""id"": 12, ""provider"": {""description"": """", ""display"": ""CenturyLink"", ""id"": 2, ""name"": ""CenturyLink"", ""slug"": ""centurylink"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/2/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/12/""}, ""description"": """", ""display"": ""1002845894: Termination Z"", ""id"": 12, ""term_side"": ""Z"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/12/""}, ""object_id"": 12, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#74"", ""id"": 74, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/74/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-binghamton-sw01"", ""id"": 9, ""name"": ""dmi01-binghamton-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/9/""}, ""display"": ""GigabitEthernet1/0/11"", ""id"": 145, ""name"": ""GigabitEthernet1/0/11"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/145/""}, ""object_id"": 145, ""object_type"": ""dcim.interface""}]",2196f3,,2026-03-01T05:38:57.053557Z,{},,#74,http://192.168.65.40:8000/dcim/cables/74/,74,,2026-03-01T05:38:57.130827Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/74/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#75"", ""id"": 75, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/75/""}, ""circuit"": {""cid"": ""1002847289"", ""description"": """", ""display"": ""1002847289"", ""id"": 13, ""provider"": {""description"": """", ""display"": ""CenturyLink"", ""id"": 2, ""name"": ""CenturyLink"", ""slug"": ""centurylink"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/2/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/13/""}, ""description"": """", ""display"": ""1002847289: Termination Z"", ""id"": 13, ""term_side"": ""Z"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/13/""}, ""object_id"": 13, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#75"", ""id"": 75, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/75/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-binghamton-sw01"", ""id"": 9, ""name"": ""dmi01-binghamton-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/9/""}, ""display"": ""GigabitEthernet1/0/24"", ""id"": 158, ""name"": ""GigabitEthernet1/0/24"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/158/""}, ""object_id"": 158, ""object_type"": ""dcim.interface""}]",2196f3,,2026-03-01T05:38:57.396454Z,{},,#75,http://192.168.65.40:8000/dcim/cables/75/,75,,2026-03-01T05:38:57.473580Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/75/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#76"", ""id"": 76, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/76/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-stamford-rtr01"", ""id"": 29, ""name"": ""dmi01-stamford-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/29/""}, ""display"": ""GigabitEthernet0/1/1"", ""id"": 1444, ""name"": ""GigabitEthernet0/1/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1444/""}, ""object_id"": 1444, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#76"", ""id"": 76, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/76/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-stamford-sw01"", ""id"": 30, ""name"": ""dmi01-stamford-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/30/""}, ""display"": ""GigabitEthernet1/0/2"", ""id"": 1446, ""name"": ""GigabitEthernet1/0/2"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1446/""}, ""object_id"": 1446, ""object_type"": ""dcim.interface""}]",ff5722,,2026-03-01T06:35:29.113228Z,{},,#76,http://192.168.65.40:8000/dcim/cables/76/,76,,2026-03-01T06:35:29.213810Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/76/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#77"", ""id"": 77, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/77/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-syracuse-rtr01"", ""id"": 32, ""name"": ""dmi01-syracuse-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/32/""}, ""display"": ""GigabitEthernet0/1/0"", ""id"": 1447, ""name"": ""GigabitEthernet0/1/0"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1447/""}, ""object_id"": 1447, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#77"", ""id"": 77, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/77/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-syracuse-sw01"", ""id"": 33, ""name"": ""dmi01-syracuse-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/33/""}, ""display"": ""GigabitEthernet1/0/1"", ""id"": 1449, ""name"": ""GigabitEthernet1/0/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1449/""}, ""object_id"": 1449, ""object_type"": ""dcim.interface""}]",ff5722,,2026-03-01T06:35:29.357779Z,{},,#77,http://192.168.65.40:8000/dcim/cables/77/,77,,2026-03-01T06:35:29.443744Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/77/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#78"", ""id"": 78, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/78/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-syracuse-rtr01"", ""id"": 32, ""name"": ""dmi01-syracuse-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/32/""}, ""display"": ""GigabitEthernet0/1/1"", ""id"": 1448, ""name"": ""GigabitEthernet0/1/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1448/""}, ""object_id"": 1448, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#78"", ""id"": 78, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/78/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-syracuse-sw01"", ""id"": 33, ""name"": ""dmi01-syracuse-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/33/""}, ""display"": ""GigabitEthernet1/0/2"", ""id"": 1450, ""name"": ""GigabitEthernet1/0/2"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1450/""}, ""object_id"": 1450, ""object_type"": ""dcim.interface""}]",ff5722,,2026-03-01T06:35:29.707382Z,{},,#78,http://192.168.65.40:8000/dcim/cables/78/,78,,2026-03-01T06:35:29.806615Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat5e,http://192.168.65.40:8000/api/dcim/cables/78/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#79"", ""id"": 79, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/79/""}, ""circuit"": {""cid"": ""319031"", ""description"": """", ""display"": ""319031"", ""id"": 27, ""provider"": {""description"": """", ""display"": ""NCSU Facilities"", ""id"": 6, ""name"": ""NCSU Facilities"", ""slug"": ""ncsu-facilities"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/6/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/27/""}, ""description"": """", ""display"": ""319031: Termination A"", ""id"": 40, ""term_side"": ""A"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/40/""}, ""object_id"": 40, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#79"", ""id"": 79, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/79/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""PP:B128"", ""id"": 47, ""name"": ""PP:B128"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/47/""}, ""display"": ""Rear Splice"", ""id"": 3, ""name"": ""Rear Splice"", ""url"": ""http://192.168.65.40:8000/api/dcim/rear-ports/3/""}, ""object_id"": 3, ""object_type"": ""dcim.rearport""}]",,,2026-03-01T06:35:30.731163Z,{},,#79,http://192.168.65.40:8000/dcim/cables/79/,79,,2026-03-01T06:35:30.820440Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat6,http://192.168.65.40:8000/api/dcim/cables/79/
