address,assigned_object,assigned_object_id,assigned_object_type,comments,created,custom_fields,description,display,display_url,dns_name,family,id,last_updated,nat_inside,nat_outside,owner,role,status,tags,tenant,url,vrf
192.168.0.2/22,,,,,2026-03-01T04:27:07.981102Z,{},,192.168.0.2/22,http://192.168.65.40:8000/ipam/ip-addresses/152/,,"{""label"": ""IPv4"", ""value"": 4}",152,2026-03-01T04:27:07.981120Z,,[],,,"{""label"": ""Reserved"", ""value"": ""reserved""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/152/,
192.168.0.3/22,,,,,2026-03-01T04:27:08.042590Z,{},,192.168.0.3/22,http://192.168.65.40:8000/ipam/ip-addresses/153/,,"{""label"": ""IPv4"", ""value"": 4}",153,2026-03-01T04:27:08.042607Z,,[],,,"{""label"": ""Reserved"", ""value"": ""reserved""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/153/,
192.168.0.4/22,,,,,2026-03-01T04:27:08.107720Z,{},,192.168.0.4/22,http://192.168.65.40:8000/ipam/ip-addresses/154/,,"{""label"": ""IPv4"", ""value"": 4}",154,2026-03-01T04:27:08.107738Z,,[],,,"{""label"": ""Reserved"", ""value"": ""reserved""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/154/,
192.168.0.5/22,,,,,2026-03-01T04:27:08.180470Z,{},,192.168.0.5/22,http://192.168.65.40:8000/ipam/ip-addresses/155/,,"{""label"": ""IPv4"", ""value"": 4}",155,2026-03-01T04:27:08.180488Z,,[],,,"{""label"": ""Reserved"", ""value"": ""reserved""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/155/,
192.168.0.6/22,,,,,2026-03-01T04:27:08.246687Z,{},,192.168.0.6/22,http://192.168.65.40:8000/ipam/ip-addresses/156/,,"{""label"": ""IPv4"", ""value"": 4}",156,2026-03-01T04:27:08.246705Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/156/,
192.168.0.7/22,,,,,2026-03-01T04:27:08.301423Z,{},,192.168.0.7/22,http://192.168.65.40:8000/ipam/ip-addresses/157/,,"{""label"": ""IPv4"", ""value"": 4}",157,2026-03-01T04:27:08.301440Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/157/,
192.168.0.8/22,,,,,2026-03-01T04:27:08.356496Z,{},,192.168.0.8/22,http://192.168.65.40:8000/ipam/ip-addresses/158/,,"{""label"": ""IPv4"", ""value"": 4}",158,2026-03-01T04:27:08.356514Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/158/,
192.168.0.9/22,,,,,2026-03-01T04:27:08.404047Z,{},,192.168.0.9/22,http://192.168.65.40:8000/ipam/ip-addresses/159/,,"{""label"": ""IPv4"", ""value"": 4}",159,2026-03-01T04:27:08.404066Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/159/,
192.168.0.10/22,,,,,2026-03-01T04:27:08.458354Z,{},,192.168.0.10/22,http://192.168.65.40:8000/ipam/ip-addresses/160/,,"{""label"": ""IPv4"", ""value"": 4}",160,2026-03-01T04:27:08.458372Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/160/,
192.168.0.11/22,,,,,2026-03-01T04:27:08.512054Z,{},,192.168.0.11/22,http://192.168.65.40:8000/ipam/ip-addresses/161/,,"{""label"": ""IPv4"", ""value"": 4}",161,2026-03-01T04:27:08.512072Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/161/,
192.168.0.12/22,,,,,2026-03-01T04:27:08.616958Z,{},,192.168.0.12/22,http://192.168.65.40:8000/ipam/ip-addresses/162/,,"{""label"": ""IPv4"", ""value"": 4}",162,2026-03-01T04:27:08.616979Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/162/,
192.168.0.13/22,,,,,2026-03-01T04:27:08.720457Z,{},,192.168.0.13/22,http://192.168.65.40:8000/ipam/ip-addresses/163/,,"{""label"": ""IPv4"", ""value"": 4}",163,2026-03-01T04:27:08.720474Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/163/,
192.168.0.14/22,,,,,2026-03-01T04:27:08.770210Z,{},,192.168.0.14/22,http://192.168.65.40:8000/ipam/ip-addresses/164/,,"{""label"": ""IPv4"", ""value"": 4}",164,2026-03-01T04:27:08.770227Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/164/,
192.168.0.15/22,,,,,2026-03-01T04:27:08.852130Z,{},,192.168.0.15/22,http://192.168.65.40:8000/ipam/ip-addresses/165/,,"{""label"": ""IPv4"", ""value"": 4}",165,2026-03-01T04:27:08.852147Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/165/,
192.168.0.16/22,,,,,2026-03-01T04:27:08.914687Z,{},,192.168.0.16/22,http://192.168.65.40:8000/ipam/ip-addresses/166/,,"{""label"": ""IPv4"", ""value"": 4}",166,2026-03-01T04:27:08.914707Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/166/,
192.168.0.17/22,,,,,2026-03-01T04:27:08.975797Z,{},,192.168.0.17/22,http://192.168.65.40:8000/ipam/ip-addresses/167/,,"{""label"": ""IPv4"", ""value"": 4}",167,2026-03-01T04:27:08.975814Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/167/,
192.168.0.18/22,,,,,2026-03-01T04:27:09.085305Z,{},,192.168.0.18/22,http://192.168.65.40:8000/ipam/ip-addresses/168/,,"{""label"": ""IPv4"", ""value"": 4}",168,2026-03-01T04:27:09.085321Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/168/,
192.168.0.19/22,,,,,2026-03-01T04:27:10.212226Z,{},,192.168.0.19/22,http://192.168.65.40:8000/ipam/ip-addresses/169/,,"{""label"": ""IPv4"", ""value"": 4}",169,2026-03-01T04:27:10.212243Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/169/,
192.168.0.20/22,,,,,2026-03-01T04:27:10.262959Z,{},,192.168.0.20/22,http://192.168.65.40:8000/ipam/ip-addresses/170/,,"{""label"": ""IPv4"", ""value"": 4}",170,2026-03-01T04:27:10.262977Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/170/,
192.168.0.21/22,,,,,2026-03-01T04:27:10.311640Z,{},,192.168.0.21/22,http://192.168.65.40:8000/ipam/ip-addresses/171/,,"{""label"": ""IPv4"", ""value"": 4}",171,2026-03-01T04:27:10.311657Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/171/,
192.168.0.22/22,,,,,2026-03-01T04:27:10.358893Z,{},,192.168.0.22/22,http://192.168.65.40:8000/ipam/ip-addresses/172/,,"{""label"": ""IPv4"", ""value"": 4}",172,2026-03-01T04:27:10.358909Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/172/,
192.168.0.23/22,,,,,2026-03-01T04:27:10.406643Z,{},,192.168.0.23/22,http://192.168.65.40:8000/ipam/ip-addresses/173/,,"{""label"": ""IPv4"", ""value"": 4}",173,2026-03-01T04:27:10.406660Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/173/,
192.168.0.24/22,,,,,2026-03-01T04:27:10.456125Z,{},,192.168.0.24/22,http://192.168.65.40:8000/ipam/ip-addresses/174/,,"{""label"": ""IPv4"", ""value"": 4}",174,2026-03-01T04:27:10.456142Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/174/,
192.168.0.25/22,,,,,2026-03-01T04:27:10.504617Z,{},,192.168.0.25/22,http://192.168.65.40:8000/ipam/ip-addresses/175/,,"{""label"": ""IPv4"", ""value"": 4}",175,2026-03-01T04:27:10.504635Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/175/,
192.168.0.26/22,,,,,2026-03-01T04:27:10.554800Z,{},,192.168.0.26/22,http://192.168.65.40:8000/ipam/ip-addresses/176/,,"{""label"": ""IPv4"", ""value"": 4}",176,2026-03-01T04:27:10.554818Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/176/,
192.168.0.27/22,,,,,2026-03-01T04:27:10.610587Z,{},,192.168.0.27/22,http://192.168.65.40:8000/ipam/ip-addresses/177/,,"{""label"": ""IPv4"", ""value"": 4}",177,2026-03-01T04:27:10.610605Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/177/,
192.168.0.28/22,,,,,2026-03-01T04:27:10.659399Z,{},,192.168.0.28/22,http://192.168.65.40:8000/ipam/ip-addresses/178/,,"{""label"": ""IPv4"", ""value"": 4}",178,2026-03-01T04:27:10.659417Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/178/,
192.168.0.29/22,,,,,2026-03-01T04:27:10.713009Z,{},,192.168.0.29/22,http://192.168.65.40:8000/ipam/ip-addresses/179/,,"{""label"": ""IPv4"", ""value"": 4}",179,2026-03-01T04:27:10.713026Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/179/,
192.168.0.30/22,,,,,2026-03-01T04:27:10.772658Z,{},,192.168.0.30/22,http://192.168.65.40:8000/ipam/ip-addresses/180/,,"{""label"": ""IPv4"", ""value"": 4}",180,2026-03-01T04:27:10.772678Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/180/,
